question,answer
 از آنجا که اینجانبه معلم هستم حساب سال جداگانه اى از شوهرم دارم، مى خواستم بدانم که آیا به لوازم مصرفى، که قسمتى از آن در پایان سال اضافه مى آید، مانند لوازم آرایش خانمها، خمس تعلق مى گیرد؟ بطور کلى، آیا لوازم آرایش جزء مؤونه است، یا همه آن خمس دارد؟, این لوازم در حد معقول جزء مؤونه است و هر گاه چیزى از آن آخر سال اضافهبیاید خمس دارد و این در صورتى است که باقیمانده واقعا قیمت داشته باشد. مسأله ۴۱۱: در میان بسیارى از خانواده‌ها معمول است که جهیزیه دختران را تدریجا تهیه مى کنند، چنانچه سال بر آن بگذرد خمس آن واجب است; ولى در مناطقى که اگر جهیزیه را قبلا تهیه نکنند عیب محسوب مى شود، یا این که تهیه آن جز به صورت تدریجى مشکل است، خمس ندارد.
 دخترى شاغل و در سن ازدواج مى باشم، بر خلاف آنچه در بین مردم متداول است، من به تدریج جهیزیه‌ام را تهیه نمى کنم، بلکه پولى که هر ماه بدست مى آورم را تبدیل به طلا نموده و نگهدارى مى کنم تا به هنگام نیاز جهیزیه را یکجا تهیه کنم، تا هم نیازى به حفظ و نگهدارى نداشته باشد و هم مد روز باشد. آیا به این پس اندازها خمس تعلق مى گیرد؟, آرى به اینها خمس تعلق مى گیرد، ولى چنانچه در زحمت باشند ما به اینگونه افراد اجازه مى دهیم خمس آن را بر ذمه بگیرند و هنگام توانایى بپردازند.
 شغلم آرایشگرى خانمهاست. در ضمن گاهى از اوقات براى همسایه‌ها لباس نیز مى دوزم، آیا به لوازم آرایشگرى و خیاطى خمس تعلق مى گیرد؟, به هر گونه ابزار کار خمس تعلق مى گیرد، ولى اگر وسیله اى را براى زندگى شخصى بگیرید و گاهى از آن براى دیگران استفاده کنید، خمس ندارد.
 آیا به شیربها و مهریه خانمها خمس تعلق مى گیرد؟, خمس ندارد.
 اگر خانمى داراى زینت آلات طلا باشد و برخى از آن نیز هدیهباشد و سال بر آن بگذرد، آیا خمس دارد؟, چنانچه زینت آلات مزبور مورد نیاز و جزء شؤون او بوده باشد خمس ندارد.
 مجبور شدم براى حل مشکلى از مشکلات زندگى، زینت آلاتم رابفروشم، ولى اکنون بیش از یک سال پول آن نزد من است، آیا این پول مشمول خمس است؟, مشمول خمس نیست.
 آیا حقوقى که ازطرف بنیاد شهید به خانواده محترم شهداء پرداخت مى شود مشمول خمس است؟, بنابر احتیاط لازم در سر سال، خمس زیادى را بدهند.
 بیشتر خانمهاى شهر ما قالیباف هستند; ولى معمولا خرید لوازم فرش و نیز فروش فرش و تصرف در پول حاصل از آن، به عهده شوهر است; با توجه به این که بافتن این فرشها چندین سال طول مى کشد، چگونه حساب مى شود؟ آیا خمس آن بر عهده شوهر است، یا خود زن باید بپردازد؟, فرش هنگامى که آماده فروختن شد جزء درآمد آن سال محسوب مى شود و خمس آن بر عهده کسى است که مالک آن فرش و درآمد آن است.
 خانمى زمین موروثى پدرى اش را فروخته و با پول آن خود و فرزندانش جهت عزیمت به حج، ثبت نام نموده‌اند. آیا در صورت گذشتن سال خمسى بر زمین یا پول آن، خمس به آن تعلق مى گیرد؟, ارث مشمول خمس نیست; مگر این که قیمت زمین از زمانى که مال الارث به او منتقل شده افزایش یافته باشد که به افزایش آن خمس تعلق مى گیرد، ولى اگر قبل از گذشتن سال، آن را براى نام نویسى هزینه کرده، دراین صورت چیزى بر او نیست.
 متأسفانه شوهرم اهل پرداخت وجوهات شرعیه نیست، تکلیف من و فرزندانم چیست؟, به شما و امثال شما اجازه مى دهیم که در صورت نیاز در اموال او به مقدار نیازتان تصرف کنید و خمس آن را به ذمه بگیرید و اگر بعدا توانایى پیدا کردید بپردازید و اگر توانایى پیدا نکردید بخشوده خواهد شد.
 چنانچه پدرى که _ نعوذ بالله _ ثروتش از راه حرام بدست آمده، جهیزیه اى براى دخترش تهیه کند، یا هدیه اى به او بدهد، آیا دختر مى تواند از آن استفاده کند؟ راه پاک کردن آن چیست؟, اگر یقین ندارد که از مال حرام است، براى او اشکالى ندارد. و اگر یقین دارد، چنانچه مقدار حرام و صاحبانش شناخته شده نیستند، واجب است خمس آن را بپردازد و بقیه پاک مى شود.
 آیا سیادت از طریق مادر به فرزندان او منتقل مى شود؟, بعضى از احکام سیادت، از جمله گرفتن خمس، منتقل نمى شود و سبب آن در کتب فقهیه نوشته شده است.
 آیا مى توان به زن سیده اى که شوهرش سید نیست، ولى نیازمند است، از سهم سادات کمک نمود تا خرج شوهر و فرزندانش کند؟, اشکالى ندارد.
 چرا وقتى پدر خانواده سید است به فرزندانش سید مى گویند، ولى اگر مادر سید باشد به آنها سید نمى گویند؟, معمولا نسب انسان در عرف از طریق پدر منشعب مى شود، به همین جهت همیشه فامیل کودکان مطابق فامیل پدر ثبت مى شود، و در اسلام نسب خانواده از طریق پدر است;هر چند سیادت مادر نیز سبب احترام فرزند است. <H۲ class=content_h۲>۱۶- احکام زکات</H۲><H۳ class=content_h۳>مقدمه</H۳>زکات نیز از عبادات مالى اسلام است و با شرائط خاصى واجب مى شود. در اهمیت زکات همین بس که خداوند متعال در نزدیک به سى آیه قرآن، پس از دستور به نماز، سفارش به زکات مى کند، گوئى رابطه اى عمیق بین نماز و زکات است، به گونه اى که نماز بى زکات، نماز مقبولى نخواهد بود. (۱) روایات فراوانى نیز در مورد زکات وجود دارد، از جمله در روایتى مى خوانیم که: «مانع زکات و شخصى که زکات بر او واجب شده و نمى پردازد مسلمان از دنیا نمى رود!». (۲)
 من بتازگى ازدواج کرده‌ام، مجموع طلاهایى که همسرم و بستگانش و نیز بستگان و آشنایان خودم به من هدیه کرده‌اند بیش از ۱۵ مثقال معمولى (نصاب اول طلا) مى باشد و اکنون بیش از یک سال است که از آنها استفاده مى کنم، آیا به این طلاها زکات تعلق مى گیرد؟ زکات آن چقدر است؟, زکات تنها به طلاهایى تعلق مى گیرد که به صورت سکه رایج معامله باشد.
 خواهر شوهرم مقدارى از طلاجات خود را جهت استفاده در یکجشن به رسم امانت به من داد و سپس بطور ناگهانى و بخاطر معالجه به خارج از کشور سفر کرد و اکنون بیش از یک سال است که این طلاها نزد من مى باشد واز آن استفاده مى کنم، شخصى مى گفت: «اگر کسى طلا قرض کند و یک سال نزد او بماند، باید زکات آن را بدهد» آیا این مطلب صحیح است و زکات بر من واجب مى باشد؟ زن بیوه اى هستم که براى حفظ ارزش اندک ذخیره اى که دارم بیش از یک سال است که آن را تبدیل به ۳۰ عدد سکه بهار آزادى کرده‌ام. آیا به این سکه‌ها زکات تعلق مى گیرد؟, چون این سکه‌ها بصورت پول رایج معامله در بازار به کار نمى رود زکات ندارد. <H۳ class=content_h۳>مستحقین زکات</H۳>مسأله ۴۲۸: هر گاه شوهر مخارج همسرش را نمى پردازد، ولى زن مى تواند از طریق حاکم شرع یا غیر او حق خود را بگیرد، چنین زنى نمى تواند از زکات استفاده کند. مسأله ۴۲۹: زن مى تواند به شوهر فقیر خود زکات دهد، هر چند شوهر زکات را بگیرد و صرف مخارج آن زن و اولادش کند.
 شوهرم مفقود الاثر گردیده است، جهت طلاق به دادگاه مراجعه کردم قرار شد چهار سال جستجو کنند و پس از آن حکم طلاق را صادر کنند. در این مدت از جهت نفقه واقعا در مضیقه هستم، آیا مى توانم از زکات استفاده کنم؟, آرى، در چنین شرایطى استفاده کردن از زکات مانعى ندارد.
 شوهرم وضع مالى مناسبى ندارد و مخارج خانواده‌اش را به سختى تأمین مى کند، با توجه به این که من سیده هستم، آیا او که سید نیست مى تواند زکات بگیرد و صرف مخارج ما نماید؟, اشکالى ندارد. <H۳ class=content_h۳>زکات فطره</H۳>مسأله ۴۳۲: اگر انسان نانخور کسى باشد، ولى قبل از غروب عید فطر نانخور دیگرى شود، زکات فطره او بر عهده شخص دوم است; مثل این که دختر پیش از غروب به خانه شوهر رود که شوهرش باید فطره او را بدهد. مسأله ۴۳۳: زنى که شوهرش مخارج او را نمى دهد و نانخور دیگرى است فطره‌اش بر عهده کسى است که نانخور او مى باشد و اگر زن غنى است و از مال خود خرج مى کند باید شخصا فطره را بدهد<H۲ class=content_h۲>۱۷- احکام ح__ج</H۲>مقدمهحج یکى از ارکان مهم اسلام، و از بزرگترین فرائض دینى است. حج در تمام طول عمر انسان، طبق شرائط خاصى، یکبار بر انسان واجب مى شود که با انجام آن تولدى دوباره مى یابد و «مانند روزى که از مادر متولد شده از گناهان پاک مى شود» (۱). به بخشى از احکام حج توجه فرمائید:
 زنى مهریه زیادى، که به حد استطاعت حج مى رسد، از شوهرش طلبکار است، آیا به صرف طلبکارى مستطیع شده و حج بر ذمه او مستقر مى شود؟ و هر گاه قبل از گرفتن مهریه از دنیا برود، آیا لازم است شخصى را به نیابت از او به حج بفرستند؟, هر گاه گرفتن مهریه از شوهر براى او عیب نباشد و مشکلى در زندگى او و شوهرش ایجاد نکند، مستطیع است و باید به حج برود. و اگر نرفت، باید ورثه او از مالش بردارند و حج او را اداء کنند.
 مهریه خانمى چند برابر استطاعت او بوده است، آیا بعد از فوت او بر ورثه‌اش واجب است که قبل ازتقسیم اموال او مخارج حج را کسر کنند؟ در بعضى از شهرها رسم شده است که «انجام حج» به عنوان بخشى از مهریه زن در عقد نامه ذکر مى شود، آیا به صرف اجراى عقد با چنین مهریه اى، حج بر زن واجب مى شود، یا حکم دیگرى دارد؟, در صورتى که مشروط به شرط خاصى نباشد و مطالبه کردن زن مشکلى براى او ایجاد نکند مستطیعه است و باید مطالبه کند و به حج برود.
 زن جوانى از طریق شوهر، دوستان و اقوام، در جشن عروسى داراى مقدارى طلا شده که با پول آن مى تواند به حج مشرف شود. آیا این عروس خانم مستطیع است؟ یا چون زمان زینت و آرایش او مى باشد طلاى مذکور جزء مؤونه زندگى او است؟, اگر آن مقدارى که دارد جزء شؤون او در مورد زینت است، مستطیع نیست.
 دخترى هستم که چندى پیش پدرم را از دست دادم، مقدارى ارث به من رسید که کفاف یکى از دو مراسم ازدواج و حج را مى نماید، ولى براى هر دو کافى نیست، آیا با این شرایط مستطیع هستم؟, در صورتى که نیاز به ازدواج دارید و علاوه بر مخارج ازدواج، پول دیگرى براى حج ندارید مستطیع نیستید و حج بر شما واجب نیست. مسأله ۴۳۹: هرگاه زنى مالى دارد که مى تواند با آن به حج برود، ولى بعد از بازگشت، نه شوهر قادر بر تأمین زندگى اوست و نه خودش، حج بر او واجب نمى شود.
 زنى نیاز به همراه دارد و همراه هم مزد مى گیرد و او توانایى پرداخت مزد ندارد، آیا چنین زنى مستطیع است؟, مستطیع نیست.
 خانمى به لحاظ مالى و بدنى و سایر شرایط مستطیع است، ولى طفل شیر خوارى دارد که با غیر او آرام نمى گیرد و نمى تواند او را همراه خود ببرد، آیا او مستطیع است؟, چنانچه جدا شدن از طفل موجب خطر جانى یا بیمارى شدید او، یا سبب عسر و حرج براى دیگران شود مستطیع نیست.
 شوهرم تمام مخارج حج مرا بر عهده گرفته است، ولى متأسفانه او اهل خمس نیست و من نیز از خود مالى ندارم که خمس بپردازم، تکلیف من در ارتباط با هزینه رفت و برگشت، ارز، لباس احرامى و قربانى چیست؟, خمس اینها بر عهده شماست و اگر توانایى ندارید مستطیع نیستید.
 اگر خانمى قبل از ازدواج نذر کرده باشد که حجى بجا آورد و بعد از آن ازدواج کند، آیا در این صورت نیز اجازه شوهر لازم است؟, اجازه شوهر لازم است و شوهر حق ممانعت دارد.
 سازمان حج و زیارت از زنان مستطیعه اجازه رسمى شوهرانشان را مى خواهد و شوهر بعضى از خانمها اجازه نمى دهند، تکلیف زن چیست؟, بعید است آنها در حج واجب اجازه شوهر را بخواهند، زیرا شرعا اجازه شوهر شرط نیست.
 اگر زوج، زوجهعقد بسته خود را از رفتن به عمره منع کند، با توجه به این که زوجه هنوز در خانه پدرش بسر مى برد و نفقه خور همسرش نمى باشد، اگر در این حال عازم سفر عمره گردد، آیا سفر زوجه معصیت است؟ آیا احرام او صحیح مى باشد؟ بطور کلى وظیفه زوجه چیست؟, احتیاط واجب آن است که رضایت شوهر را جلب کند، ولى حج و عمره او درهر حال صحیح است، اما احتیاط آن است که نمازهاى خود را جمع بخواند و اگر سفر اول او باشد، خواه براى حج و یا عمره، اجازه شوهر شرط نیست.
 دخترى هستم که مادرم قبل از بلوغ مرا به حج برده و تمام اعمال نیابت بردار را از طرف من انجام داده و اعمالى را که خود مى توانستم انجام دهم، مرا وادار به انجام آن نموده است، آیا هم اکنون که استطاعت مالى دارم، دوباره حج بر من واجب است؟ در صورت عدم وجوب مى توانم ازدواج کنم؟, هرگاه تمام اعمال را مطابق وظیفه انجام داده‌اید، از احرام خارج شده و مى توانید ازدواج کنید و چنانچه استطاعت مالى و سایر شرایط را دارید مستطیع هستید و حجة الاسلام بر شما واجب است.
 با توجه به این که دولت (به خاطر خطرات احتمالى) از رفتن زنان حامله به حج جلوگیرى مى کند، آیا از نظر شرعى آنان مستطیعه هستند؟, چنین زنانى مستطیع نیستند. (۱)
 دختر باکره اى که عقل و شعور کافى دارد و به سن بلوغ رسیده، آیا مى تواند بدون اذن پدر، خود را به عقد دائم یا موقت مردى در آورد؟, جایز نیست، بنابر احتیاط واجب.
 شخصى مایل به ازدواج با دخترى است که خودش او را پسندیده است، اما والدینش فرد دیگرى را در نظر دارند، به گونه اى که اگر با او ازدواج نکند حتما باعث ناراحتى پدر و مادر مى گردد، آیا اطاعت از والدین در این صورت واجب است؟, رعایت نظر پدر و مادر در این گونه مسائل واجب نیست، ولى اگر بتواند موافقت آنها را جلب کند بهتر است.
 اگر در نکاح موقت باکره بالغه رشیده، بنا بر دخول نباشد، یا دختر عدم دخول را شرط نماید، آیا اذن ولى شرط است؟, اذن ولى در تمام موارد شرط است، بنابر احتیاط واجب.
 اگر مرد مقلد مرجعى باشد که معتقد است: «ازدواج موقت دختر باکره بدون اجازه پدرش جایز است»، ولى دختر مقلد کسى است که مى گوید: «احتیاط واجب کسب اجازه پدر است» آیا آن مرد مى تواند این دختر را بدون اجازه پدرش عقد کند؟, دختر بنابر احتیاط واجب نمى تواند بدون اجازه پدر ازدواج کند.
 براى ازدواج با دختر باکره اذن پدر یا ولى شرط است، آیا در این مسأله، ازدواج موقت با دائم فرق دارد؟, احتیاط واجب آن است که اجازه بگیرند و تفاوتى بین ازدواج موقت و دائم نیست.
 دختر جوانى بدون اذن پدر و مادر خود به خانه کسى مى رود و به درخواست پسر و دختر عقد نکاح آنان بدون رضایت پدر اجرا مى شود و اعمال مترتب بر ازدواج انجام مى گیرد، در حالى که اگر دختر با پدر مشورت مى کرد مانعى وجود نداشت، حکم عقد در صورت تحصیل رضایت و عدم تحصیل رضایت پدر چیست؟, بهتر این است که بعدارضایت پدر را جلب نماید.
 آیا دختر باکره اى که پدر و جد پدرى ندارد، به هنگام ازدواج باید از برادر، یا عمو، یا دایى، یا مادرش اجازه بگیرد، یا اصلا نیازى به اجازه ندارد؟, احتیاط این است که از بعضى بزرگترهاى فامیل اجازه بگیرد; مخصوصا برادر بزرگتر.
 طبق فتواى مراجع عظام در صورتى که پدر یا جد پدرى غایب باشد و دختر باکره احتیاج به شوهر داشته باشد، اجازه ولى ساقط مى شود. معناى «احتیاج داشتن به شوهر» چیست؟, منظور این است که به سنى رسیده که هرگاه شوهر نکند به زحمت یا خطر مى افتد.
 اگر دختر باکره اى با پسر هم شأن شرعى و عرفى خود قصد ازدواج داشته باشد، آیا اذن پدر ساقط است؟, در فرض مسأله، اگر پدر مخالفت کند، اذن او ساقط مى شود.
 به نظر حضر تعالى آیا کفو شرعى کافى است، یا کفو عرفى هم لازم است؟ منظور از کفو شرعى و عرفى چیست؟, منظور از کفو شرعى آن است که مسلمان باشد و منظور از کفو عرفى آن است که از نظر شؤون اجتماعى با هم متناسب باشند و مراعات کفو عرفى لازم نیست; مگر در جایى که دختر رشد فکرى کافى ندارد و ولى براى او شوهر انتخاب مى کند.
 براى خاله بنده خواستگارهاى زیادى آمده است که بیشتر آنها افرادى متدین بوده‌اند، ولى پدر بزرگ من، که پدر خاله‌ام مى باشد، آنها را رد کرده است. اومى گوید فقط باید با فامیل من ازدواج کند. تکلیف خاله من چیست؟, هر گاهخواستگاران با او تناسب داشته‌اند و کفو شرعى و عرفى او بوده‌اند، او حق نداشته آنها را رد کند. همچنین حق ندارد اصرار بر ازدواج با فامیل کند و اجازه و اذن او در این موارد ساقط است; ولى در عین حال اگر بتواند رضایت پدر را به دست آورد کار خوبى کرده است.
 در بعضى از مواقع پسران و دختران مجرد، که رشید مى باشند، به اتفاق هم به حقیر مراجعه و اعلام مى نمایند که چندین بار خانواده پسر از خانواده دختر خواستگارى کرده، ولى پدر دختر بى جهت با ازدواج آنها مخالفت مى کند که این امر باعث افسردگى دختر و پسر شده است. بدین جهت پسر و دختر اصرار دارند که عقد آنها بدون اذن ولى دختر خوانده شود; چون در عسر و حرج خاصى بسر مى برند. آیا در این گونه موارد اذن ولى دختر ساقط مى شود؟, اگر شوهرى که براى دختر پیدا شده شرعا و عرفا کفو و مناسب او باشد، پدر حق مخالفت ندارد; ولى باید تحقیق کرد که چرا پدر مخالفت مى کند.
 اگر پدر دختر اجازه ازدواج ندهد، در حالى که دختر بر اثر ترک ازدواج به گناه مى افتد، آیا در این صورت هم اجازه او لازم است؟, در صورتى که همسر مناسب شرعى و عرفى پیدا شود و پدر مخالفت کند رضایت او شرط نیست.
 آیا در سقوط اذن ولى دختر باکره در صورت وجود کفو شرعى و عرفى براى دختر، انحصار کفو شرط است؟ مثل این که مانند این پسر که به خواستگارى او آمدهدیگر نخواهد آمد، یا انحصار شرط نیست، هر چند مانند این خواستگار، که ولى دختر با او مخالف است، افراد دیگرى هم باشند و همه آنها کفو شرعى و عرفى دختر باشند، اذن ولى ساقط است؟, در صورتى که ولى با کفو شرعى و عرفى مخالفت کند، اجازه او ساقط است; خواه کسان دیگر باشند یا نباشند.
 دختر و پسرى (العیاذ بالله) رابطه نامشروع داشته‌اند که در نتیجه دختر حامله مى شود و در هفت ماهگى به وسیله پسر سقط جنین انجام مى شود، آیا ازدواج آنان با یکدیگر، با توجه به عدم موافقت پدر دختر، جایز است؟, در اینجا اجازه پدر دختر شرط نیست; ولى بهتر است با موافقت او اقدام کنند.
 اگر پرده بکارت دخترى بر اثر ورزش و مانند آن زایل شود، یا دخترى به عقد مردى درآید و قبل از عروسى طلاق بگیرد، و یا در حین عقد از طریق غیر متعارف آمیزش کنند، ولى بکارت او محفوظ باشد. آیا در این موارد سه گانه اذن پدر ساقط مى شود؟ بطور کلى دختر باکره که در ازدواج نیاز به اجازه ولى دارد، به چه دخترى گفته مى شود؟, در صورتى که دختر شوهر کند و سپس طلاق بگیرد در مرتبه بعد بدون اذن ولى مى تواند ازدواج کند.
 پدرى دختر صغیره خود را، که کمتر از ۹ سال دارد، بدون اطلاع او به عقد مردى، که ۲۵ سال از او بزرگتر است و همسر دیگرى هم دارد، در آورده است. دختر پس از بلوغ نارضایتى خود را اعلام و اصرار بر طلاق مىنماید، ولى شوهر حاضر به طلاق نمى شود، آیا عقد فوق صحیح است؟, چنانچه این عقد به مصلحت دختر نبوده باطل است و دختر مى تواند بدون طلاق شوهر کند; ولى اگر دختر بعد از بلوغ رضایت داده نمى تواند آن را بر هم زند.
 آیا پدر و جد پدرى در امر ازدواج بر فرزند صغیر خود ولایت دارند؟, با توجه به این که ولایت پدر و جد پدرى منوط به مصلحت صغیر است و در عصر و زمان ما غالبا غبطه و مصالح صغیر در ازدواج نمى باشد، بنابراین پدران، جز در موارد استثنائى، حق ندارند صغیر یا صغیره را به عقد کسى در آورند.
 مى خواهم دخترى را به عقد موقت در آورم، ولى نمى دانم پدر او راضىاست یا نه؟ اگر دختر بگوید: «پدرم راضى است» آیا حرف او قابل قبول است؟, احتیاط آن است که خودتان از پدر دختر اجازه بگیرید. <H۳ class=content_h۳>شرایط مجاز و غیرمجاز در عقد نکاح</H۳>
 آیا زن مى تواند در موقع اجراى عقد نکاح با شوهرش شرط کند که تحصیل یا تدریس خود را همچنان ادامه دهد و در جلسات مختلف شرکت کند؟, مانعى ندارد.
 آیا زن مى تواند شرط کند که از طرف مرد وکیل در طلاق خویش باشد؟ آیا این شرط، در ضمن عقد ازدواج تحقق مى یابد، یا باید عقد لازم دیگرى انجام شود؟, این شرط مى تواند در ضمن عقد ازدواج، یا عقد لازم دیگرى باشد.
 آیا زن مى تواند حق وکالت در طلاق خویش را براى فرد ثالثى، مثلا پدرش، به عنوان شرط ضمن العقد قرار دهد؟ وآیا باید چنین شرطهایى را به هنگام عقد ازدواج قرار داد، یا بعد از عقد نیز مى توان در ضمن عقد لازمى شرط کرد؟, قرار دادن وکالت براى فرد ثالث در عقد ازدواج اشکال ندارد، و بعدا نیز مى توان آن را در ضمن معامله دیگرى، هر چند بعد از ازدواج باشد، قرار داد.
 اگر زن مهریه خود را ببخشد، مشروط بر این که تا او زنده است شوهرش همسر دیگرى اختیار نکند، لطفا بفرمائید: الف: آیا این شرط از نظر شرعى صحیح است؟, اشکالى ندارد. ب: اگر مرد بر خلاف شرط عمل کند چه حکمى دارد؟ آیا زن دوم بر او حرام مى شود؟ چنانچه مرد از شرط تخلف کند و ازدواج مجدد نماید، ازدواجش صحیح است و زن دوم بر او حرام نیست; ولى زن اول مى تواند مهریه‌اش را باز پس بگیرد.
 آیا شرط عدم آمیزش و اکتفاء به سایر تمتعات از سوى زن، مخصوصا در عقد موقت، مشروع است؟, مانعى ندارد. <H۳ class=content_h۳>عیوبى که به خاطر آن مى توان عقد را فسخ کرد</H۳><H۴ class=content_h۴>قسمت اول</H۴>مسأله ۴۷۳: زن مى تواند در چند صورت عقد را به هم بزند:۱_ دیوانه بودن شوهر ۲_ نداشتن آلت مردى ۳_ ناتوانى از نزدیکى جنسى۴_ بیضه هاى او را کشیده باشند. مسأله ۴۷۴: هرگاه به خاطر ناتوانى مرد از نزدیکى، زن عقد را بر هم زند، شوهر باید نصف مهریه او را بپردازد، ولى اگر به خاطر یکى دیگر از عیبهایى که گفته شد مرد یا زن عقد را به هم بزند، اگر با هم نزدیکى نکرده باشند چیزى بر مرد نیست و اگØјϙǠباشند، بنابر احتیاط واجب باید مرد تمام مهر را بپردازد.
 شوهرمپزشک محترمى بود; ولى متأسفانه پس از چند سال زندگى مشترک، مبتلا به جنون شد. اختلال حواس او را به دادگاه اعلام کردم و پزشک قانونى نیز آن را تأیید کرده است. در صورتى که محجور شود نکاح خود به خود فسخ مى شود، یا جهت فسخ نکاح باید به حاکم شرع مراجعه کنم؟, زن مى تواند صیغه فسخ را جارى کند و احتیاط آن است که آن را به اطلاع حاکم شرع برساند.
 اگر زن و شوهرى قبل از ازدواج و نزدیکى، یا بعد از ازدواج و دخول، به مرض جنون ادوارى مبتلا شوند، آیا حق فسخ نکاح را دارند؟, احتیاط آن است که به فسخ قناعت نشود، زوج از طلاق استفاده نماید و زن هم، در صورت موافقت زوج، از خلع استفاده کند.
 اگر مردى قبل از ازدواج از نزدیکى عاجز باشد و زن بعد از مراسم عروسى بفهمد و فورا عقد را بر هم نزند و از شوهر جدا نشود; ولى راضى به عقدنباشد، آیا در این صورت زن مى تواند بدون طلاق شوهر کند؟, در این موارد، زن باید به حاکم شرع مراجعه کند و حاکم یک سال به مرد مهلت مى دهد، اگر درمان شد ازدواج باقى است، در غیر این صورت زن مى تواند نکاح را فسخ کند و احتیاج به طلاق نیست و به فرض که مرد بعد از آن هم خوب شود قابل بازگشت نیست; مگر به ازدواج جدید.
 اینجانبه مدت دو سال و نیم است که به عقد دائم فردى درآمده‌ام که به علت ناتوانى جسمى قادر بهتصاحب بنده نبوده و هنوز هم باکره مى باشم. لطفا در این خصوص به سؤالات زیر پاسخ دهید: الف: آیا این مورد، از موارد فسخ است؟ ب: آیا شرعا مستحق نفقه مى باشم؟ ج: سایر حقوقى که به بنده تعلق مى گیرد چیست؟, در صورتى که به عیب او رضایت نداده باشید، حق فسخ دارید و چنانچه حکم را نمى دانسته‌اید و فسخ نکرده‌اید و آماده تمکین بوده‌اید، حق نفقه دارید و در صورت جدا شدن با فسخ، هرگاه عروسى نشده باشد، حق نصف مهر را دارید.
 اگر در مدت یک سال مهلت به فرد عنین، زوجه از تمکین خوددارى کند، آیا بعد از اتمام مدت، زوجه حق فسخ دارد؟, چنانچه درمان او نیاز به همبستر شدن با زوجه دارد، در صورت عدم تمکین زوجه، باید مدت تمکین تجدید شود.
 زوجه مدعى ناتوانى جنسى زوج است، ولى زوج براى نفى ادعاى زوجه حاضر نیست اعمالى از قبیل معاینه دکترهاى عدول و مجامعت با زوجه را انجام دهد و نفقه زوجه را نیز نمى پردازد، حکم شرعى این زوجین را بیان فرمائید., اگر زوج نسبت به ترک انفاق، اصرار داشته باشد و حاضر به انجام وظیفه شرعى نشود، حاکم شرع مى تواند زوجه را مطلقه سازد و یا حق او را از زوج بگیرد و نسبت به اتهام عنین بودن، اگر این امر از ابتداى زوجیت بوده و زوج حاضر بهآزمایش نشود و بر آن اصرار ورزد، باز حاکم شرع مى تواند زوجه را مطلقه سازد. ضمنا توجه داشته باشید هر گاه ثابت شود زوج عنین است، باید یک سالمهلت داد، اگر بیمارى او خوب نشد زوجه حق فسخ دارد و مى تواند نصف مهر خود را بگیرد.
 با توجه به پیشرفت علوم پزشکى، در صورتى که با آزمایشات متعدد اطمینان حاصل شود که زوج عنین است، آیا باز هم یک سال مهلت دادن لازم است؟, آرى لازم است و باید به او فرصت معالجه داد.
 زنى پس از سالها ازدواج بچه دار نشده است، دکتر تشخیص داده که عیب از مرد مى باشد، اکنون زن مى گوید: «شوهرم فاقد بیضه است» و بدین جهت بچه دار نشده است، آیا زن مى تواند عقد را فسخ کند؟, در صورتى که آگاهى بر این امر نداشته، مى تواند فسخ کند; مگر این که بعد از آگاه شدن راضى شده و با او زندگى کرده باشد.
 شخصى، از دخترى، که در افغانستان بسر مى برد، براى پسرش، که در ایران است، خواستگارى مى کند، دختر راضى مى شود مشروط بر این که تعریف و توصیف هایى که پدر داماد از پسرش کرده مطابق با واقع باشد، پس از آن که دختر به ایران مى آید متوجه مى شود آن توصیفها کاملا دروغ بوده و پدر و مادر پسر، عکس شخصى دیگر را به عنوان عکس فرزندشان به دختر نشان داده‌اند! آیا عقدى که خوانده شده صحیح است؟, در فرض مسأله دختر حق فسخ دارد.
 زوجه اى در دوران عقد متوجه بیمارى روحى و عصبى صعب العلاجى در شوهرش مى شود، بگونه اى که عوارض بیمارى (شوک هاى عصبى، ضعف شدید جسمى، بى ثباتى شخصیتى، نا بینایى موقت، غشو مانند آن) زندگى را براى وى مخاطره آمیز ساخته است. نظر به ترس و نگرانى زوجه از زندگى مشترک و ضرورتدرمان چند ساله و نبودن عزم جدى بر معالجه از سوى زوج و خانواده‌اش، آیا زوجه حق فسخ دارد؟ حکم مهریه و نفقه چیست؟, در صورتى که قبلا زوج و کسان او اظهار داشته‌اند که از سلامت کامل برخوردار است، زوجه مى تواند به عنوان تدلیس، نکاح را فسخ کند، در غیر این صورت هر گاه ثابت شود زندگى با آن مرد مستلزم عسر و حرج شدید است حق دارد از حاکم شرع تقاضاى طلاق کند و طلاق در این صورت جنبه خلع خواهد داشت که معمولا با بذل مهریه انجام مى شود; مگر این که با زوجه توافق دیگرى شود.
 هر گاه شخصى به خواستگارى دخترى برود و بگوید: «همسر و فرزندى ندارم» و دختر با این شرط آماده ازدواج با او شود و بعد از عقد معلوم شود که مرد دروغ گفته است، آیا زن حق فسخ دارد؟, در تمام مواردى که مرد یا زن اظهار صفاتى کنند که موجب کمال باشد و یا حتى موجب کمال نباشد، ولى رضایت طرف مقابل به خاطر وجود آن صفات باشد و بعدا کشف خلاف گردد، در تمام این موارد طرفى که اغفال شده خیار فسخ دارد و مى تواند بدون طلاق عقد نکاح را بر هم بزند.
