question,answer
 وظیفه مسلمانان در مقابل کسانی که به نواب اربعه امام زمان (عج) و علمای شیعه توهین می‌کنند چیست؟, کسانی که به نواب اربعۀ امام زمان (عج) نعوذ بالله- جسارت کنند و یا نسبت به فقها و علمای بزرگ شیعه اهانت روا دارند، مسلما از طریقۀ شیعه منحرفند و از ما نیستند. چنانچه با نصیحت و ارشاد بتوان آنها را هدایت کرد باید اقدام به نصیحت و ارشاد نمود و در غیر این صورت باید از آنها اجتناب کرد و جوانان شیعه باید مراقب باشند که دستهای تفرقه افکنان میان آنها تفرقه نیندازند و در مقابل دشمنان اسلام متحد و متفق باشند و اعتقادات اصیل مکتب اهل بیت علیهم السلام را از علمای شناخته شده و کتابهای معتبر فراگیرند، تا وسوسه‌های منحرفان در آنها اثر نکند.
 آیا اخذ شهریه برای طلابی که به کار دیگری اشتغال دارند جایز است؟ تکلیف شهریه هایی که تاکنون گرفته شده است، چیست؟, هرگاه دهندگان شهریه، آن را مشروط به ادامه تحصیلات حوزوی کرده باشند باید بازگرداند و اگر مشروط به شرطی نبوده، ضامن نیستند و در صورت شک باید از آنها سؤال کنید.
 آیا مراعات نوبت در اموری که طبق نوبت به کار افراد رسیدگی می‌شود، یک حق عقلایی و شرعی است و تخلف از آن حرام است؟, در حال حاضر که بسیاری از کارها در اجتماعبه صورت صف و قرار گرفتن در نوبت انجام می‌شود این امر، یک حق عقلایی محسوب می‌گردد، یا به تعبیر دیگر از بین بردن آن نوعی ظلم به حساب می‌آید و مشمول ادله حرمت ظلمو تعدی بر حقوق مردم است (می دانیم در همه جا احکام از شرع گرفته می‌شود و موضوعات از عرف، جز در موضوعات مخترعه) آری در مواردی که در عرف عقلا استثنا می‌شود، مثل یک بیمار اورژانسی در مطب دکتر و مانند آن، اشکالی ندارد.
 در چه روزهایی از هفته نباید به عیادت مریض رفت؟, در روایات آمده است که همه روز به عیادت مریض نروید بلکه یک روز در میان باشد و اگر بیماری طولانی شود، عیادت پی درپی لزومی ندارد (مگر آن مقدار که باعث شادی بیمار یا پیشرفت بهبودی او گردد) و درباره تفاوت ایام هفته در مسأله عیادت، روایت معتبری نیافتیم.
 این جانب در رشته ریاضی دانشگاه اصفهان مشغول تحصیل هستم ولی به علت علاقه شدید به دروس حوزوی از خواندن دروس خود بازمی مانم، تکلیف شرعی من در اینجا چیست؟, بهتر این است که با عزم راسخ و اراده قوی، دروس دانشگاهی را تمام کنید، بعد می‌توانید با بصیرت بیشتری دروس حوزوی را شروع کنید.
 تقسیمات ابواب فقهی بر چه مبنایی است؟ اگر مبنای تقسیم بندی، مسائلی از قبیل عبادات، حقوق قضایی جزایی، اجتماعی، خانوادگی، فردی باشد چگونه است؟ گروهی مبنای تقسیمات را مثلا قصد تقرب و عدم آن می‌دانند و گروهی لفظی و غیر لفظی می‌دانند. در هر صورت آیا می‌توان تقسیمی جامع ارائه داد که بابهای هم سنخ در یکمقوله قرار گیرند؟, معروف در میان فقها این است که ابواب فقه را به سه الی چهار بخش تقسیم می‌کنند: الف) عبادات به معنای اخص، ب) معاملات به معنای اعم، ج) عقود و ایقاعات (معاملات به معنای اخص)، د) سیاسات و مرحوم محقق در شرایع آن رابه چهار باب تقسیم کرده: عبادات (ده کتاب)، عقود (پانزده کتاب)، ایقاعات (یازده کتاب)، احکام (دوازده کتاب).
 آیا حضرت عالی عکسی را که به عنوان تمثال حضرت محمد (صلی الله علیه و آله) در بازار موجود است و حضرت را به صورت جوان کم سن کم سن وسالی نشان می‌دهد، تأیید می‌فرمایید؟, هیچ دلیل معتبری بر تأیید این عکس و سایر عکسهای منتشر شده در دست نیست.
 گروهی از متصوفه به نام اهل حق در استان کرمانشاه و برخی از استانهای دیگر ایران زندگی می‌کنند که دارای عقاید زیر می‌باشند: ۱- یگانگی ذات لایزال خداوند متعال ۲- نبوت پیامبران پیشین ۳- رسالت حضرت محمد (صلی الله علیه و آله) ۴- معاد و بهشت و جهنم ۵- امامت دوازده امام معصوم (علیهم السلام) از حضرت علی (علیه السلام) تا حضرت مهدی غائب (عج)، همه فرقه‌های متعدد آنها و سرانشان علاوه بر این که در کلیه اظهارات شفاهی و مذاکرات حضوری، صریحا اعتراف به شهادتین و عقاید فوق نموده‌اند، تعدادی از آنها کتبا هم اعتراف نموده‌اند که دستخط آنها به پیوست تقدیم می‌گردد. اما در عین حال دارای انحرافات عقیدتی و عملی از قبیل موارد زیر می‌باشند: الف) خداوند در بعضی مقاطع تاریخ در برخی اولیا و انسانها، مانند حضرت علی (علیه السلام) و سلطان اسحاق، ظهور و حلولمی کند و به هدایت مردم می‌پردازد. البته آنها گاهی در تعابیر کتب خویش نوشته‌اند علی مظهر خداست و گاهی می‌گویند علی ذات خداست و ما گرچه از واقع عقیده آنها خبر نداریم اما وقتی از آنها می‌پرسیم نظر شما واقعا چیست؟ می‌گویند: اصلا عاقلانه نیست که کسی یک انسان مادی محدود را ذات خدای خالق عالم بداند، خدا لعنت کند کسی که علی را واقعا ذات خدا بداند. ب) اعتقاد به تناسخ، یعنی ارواح همه انسانها پس از مرگ وارد بدن انسانهای بعدی می‌شوند تا پاداش یا کیفر زندگی قبلی خویش را ببینند، اما پس از هزار و یک مرتبه حلول، شخص وارد جهان ابدی و معاد خواهد شد. ج) بسیاری از آنها نماز نمی‌خوانند و روزه نمی‌گیرند و به عموم تکالیف اسلامی بی اعتنا هستند، زیرا معتقدند تمام احکام شریعت و تکالیف اسلامی قالبهایی هستند که اسرار و روح و باطنی را دارا می‌باشند، مثلا نماز ظاهرش حرکات و سکنات و اذکار است، اما باطنش ذکر الله و توجه قلبی به خداست و باطن شریعت که طریقت نامیده می‌شود از ظاهرش مهم‌تر و ارزشمندتر است بنابراین اگر کسی خود را به بواطن احکام شریعت ملتزم بداند لازم نیست احکام ظاهری را کاملا انجام دهد. لطفا بفرمایید: آیا عقاید فاسد و جاهلانه فوق الذکر، موجب کفر و خروج آنها از اسلام می‌شود؟ یا این که اعتقاد آنها به ارکان عقیدتی اسلامی مذکور در اول سؤال، برای مسلمان بودن آنها کافی است، گرچه مسلمانان منحرفی هستند که باید هدایت گردند؟, معتقدان به عقاید فوق بر حسب ظاهر در زمره مسلمانند هر چند انحرافات مهمی دارندو منکر بخشهای زیادی از ضروریات دینند اما چون به ضروری بودن آنها توجه ندارند و انکار اینها مستلزم انکار توحید، نبوت و رسالت نیست حکم کفر بر آنها بار نمی‌شود و جان و مال و عرضشان محفوظ است ولی با توجه به انحرافات شدید آنها از موازین اسلامی، باید کار فرهنگی فراوانی روی آنها صورت گیرد، و الله العالم.
 در بعضی شهرها مجالس مردانه و زنانه به عنوان ختم سوره انعام برقرار می‌گردد در این رابطه جزواتی نیز منتشر شده در وسط آیه‌های مبارکه، اذکاری نیز وارد شده است و همچنین یازده مرثیه؛ نظر مبارک خود را در این مورد مرقوم فرمایید., درباره ختم انعام به صورتی که معمول است روایت مستندی نیافتیم هر چند در بعضی کتابها، اشاره‌ای به آن دیده می‌شود، ولی جای شک نیست که تلاوت این سوره مبارکه و عمل به آن می‌تواند باعث حل مشکلات گردد و شایسته است به هنگام تلاوت سوره مطلقا چیزی به آن نیفزایند و هنگامی که تلاوت سوره تمام شد به سراغ دعاها و مرثیه‌ها بروند. «۱»
 فرق واجب و لازم چیست؟, لازم و واجب معمولا به یک معناست، ولی گاهی لازم مفهوم وسیعتری دارد و بر غیر احکام تکلیفی نیز اطلاق می‌شود.
 قاعده اقدام یعنی چه؟, منظور از قاعده اقدام این است که انسان آگاهانه به ضرر خود اقدام کند، مثلا جنسی را که می‌داند هزار تومان ارزش ندارد به خاطر ملاحظاتی آن را به این قیمت خریداری کند.
 منظور از این که می‌گویند حکم، دائر مدار موضوع است، چیست؟ , این که می‌گویندحکم دائر مدار موضوع است مفهومش این است که مثلا شراب مادامی که شراب است، نجس و حرام می‌باشد اما هنگامی که سرکه شد پاک و حلال می‌شود، همچنین سایر احکام شرع، تابع موضوعات آن می‌باشد و با تغییر و تبدیل موضوعات، ممکن است عوض شود.
 منظور از أماره چیست؟, منظور از اماره هر دلیل ظنی معتبر است، مانند شهادت شهود عادل و گاه به دلایل قطعی نیز امارات قطعی گفته می‌شود.
 آیا همکاری رابطه یا کمک به دولت غاصب اسرائیل جایز است؟ (۱). درباره فضیلت ختم سوره انعام، مرحوم مجلسی در بحار الأنوار، جلد ۸۷، صفحه ۳۴۱، حدیث ۵۴، باب اعمال الاسبوع و ادعیتها و صلواتها، روایتی نقل کرده است., هر چیزی که باعث تقویت اسرائیل غاصب شود، حرام است.
 آیا رضایت والدین در مورد طلبه شدن و پوشیدن لباس مقدس روحانیت شرط است؟, در اینگونه موارد رضایت والدین لازم نیست، اصولا اطاعت آنها در جایی لازم است که ترک آن موجب اذیت و آزار گردد و در مسائل سرنوشت ساز زندگی انسان (مانند ازدواج و طلاق) نباشد و اما در مورد تحصیل علوم دینی در امثال زمان ما که نیاز مبرم به دانشمندان و علمای لایق دین است و من به الکفایه وجود ندارد، رضایت آنها شرط نیست. در مورد لباس نیز رضایت آنها ضرورت ندارد ولی بهتر است تا می‌توانید در همه کارها رضایت آنها را تحصیل کنید. سؤال۱۶۰۵- آیا بوسیدن دست استاد فقه جایز است؟ اصولا روایات مربوط به موارد جواز بوسیدن دست و صورت را بیان فرمایید؟ بوسیدن دست استاد فقه جایز، بلکه مستحب می‌باشد، و در مورد روایات مربوط به بوسیدن دست و صورت به بحار الأنوار، جلد ۷۳، صفحه ۳۷، حدیث ۳۴ تا آخر و وسایل، ابواب العشره، باب ۱۳۳ و مستدرک، ابواب العشرۀ، باب ۱۱۶، مراجعه کنید.
 تمام حروف تهجی در کدام آیه قرآن جمع است؟, در آخرین آیه سوره فتح و آیه ۱۵۴ آل عمران.
 تحصیل علوم دیگر، غیر از علوم دینی، برای طلبه چه صورت دارد؟, اگر مزاحم تحصیل حوزوی نباشد مانعی ندارد.
 تقلب در سر جلسه امتحان، چه طرف دوم راضی نباشد و چه طرفین راضی باشند. آن هم در مدرسه یا مکانی که توسط بیت المال مسلمین هزینه می‌شود، چه حکمی دارد؟, تقلب در امتحانات جایز نیست، خواه در اماکن مربوط به بیت المالباشد یا اماکن دیگر و خواه طرفی که از او می‌گیرد راضی باشد یا نه، ولی تقلب در انجام تکالیف، زیانش متوجه خود اوست و در صورتی که در نمره‌های امتحانی تأثیری نداشته باشد، حرام نیست، مگر این که بگوید خودم نوشته‌ام که از باب دروغ حرام می‌شود.
 نصب آنتن ماهواره برای استفاده از برنامه‌های تلویزیونهای خارجی چه حکمی دارد؟ با توجه به این که: الف) در اکثر برنامه‌ها، به خصوص فیلمهای سینمایی ترویج فساد و فحشا و پخش اعمال جنسی به صورت عریان یا نیمه عریان مشاهده می‌شود. ب) برخی یا اکثر برنامه‌ها بر اساس نیات سوء یا مقاصد شوم اجانب، علیه اسلامو مسلمین هدف گذاری شده است و جنبه تهاجم فرهنگی دارد و با مصالح مسلمین هماهنگ نیست. ج) برخی از برنامه‌ها ناظر به پیشرفت بشری در کلیه زمینه هاست و اطلاع از آن مفید به نظر می‌رسد., چنانچه نصب این آنتن‌ها موجب اشاعه فساد در سطح جامعه یا در خانواده شود، به یقین حرام است و وجود بعضی از برنامه‌های آموزنده، کافی برای رفع حرمت نمی‌باشد. مسلمانان باید دقت داشته باشند که این مسائل جزئی از تهاجم فرهنگی برای نابود ساختن اخلاق و متزلزل کردن پایه‌های ایمان و در نتیجه سلطه سیاسی و اقتصادی و فرهنگی بر کشورهای اسلامی است، سلطه‌ای که باعث نابودی دین و دنیای آنها، هر دو می‌شود.
 هنگامی که انسان خواب می‌بیند آیا روح از جسم جدا می‌شود؟ و آیا وقتی شخص دیگر را خواب می‌بیند، روح او با روح آن شخص ملاقات می‌کند؟, در موقع خواب، روح جدایی نسبی پیدا می‌کند و در موقع مرگ رابطه آن به کلی قطع می‌شود و با توجه به این که خوابها و رؤیاها بسیار متفاوت است، دیدن دیگری را در خواب دلیل بر ملاقات با روح او نیست.
 قضیه مسجد جمکران از ابتدا در خواب بوده، یا در بیداری اتفاق افتاده و آیا سندش صحیح است؟, داستان مسجد مقدس جمکران در بیداری بوده و روایت آن در کتب معروف نقل شده است علمای بزرگ اهمیت خاصی برای این مسجد قائل بوده‌اند.
 آیا این روایت که به وسیله بعضی از گویندگان در میان مردم منتشر شده، درست است یا نه؟ حدیث است یا عبارت عرفا «من طلبنی وجدنی و منوجدنی عرفنی و من عرفنی عشقنی و من عشقنی عشقته و من عشقته قتلته و من قتلته فعلی دیته و من علی دیته فانا دیته»., این حدیث در منابع معروف وجود ندارد.
 آیا نواب اربعه از سلسله سادات بوده‌اند؟, از میان این بزرگواران، عثمان بن سعید و محمد بن عثمان از طایفه بنی اسد و حسین بن روح از نوبختی هاست و علی بن محمد سمری نیز سیادتش ثابت نیست، بنابراین هیچ کدام ظاهرا از بنی هاشم نبوده‌اند.
 آیا در بهشت، افراد با هم چنین صحبتهایی دارند، مثلا چگونه از دنیا رفتی، در برزخ به تو چگونه گذشت و یا این که آیا تو با توجه به این که گناهکار بودی آیا به وسیله شفاعت به بهشت راه پیدا کردی یا طریق دیگر؟, بعید نیست اینگونه سخنان میان آنها رد و بدل شود.
 در روستایی که ما در آن زندگی می‌کنیم تعدادی سگهای ولگرد هستند که زمینهای کشاورزی را آلوده می‌کنند، آیا از بین بردن آنها گناه دارد؟, در صورت ایجاد مزاحمت، مانعی ندارد.
 همان طور که حضرات مراجع می‌فرمایند: اگر کسی به درون خانه دیگری نگاه کند صاحب خانه می‌تواند به آن شخص لطمه بزند، آیا ماشین در بازهم هم همین حکم را دارد؟, ماشین حکم خانه را ندارد این حکم در مورد خانه نیز شرایطی دارد.
 طلاب علوم دینی که مشغول تحصیل دروس حوزه می‌باشند و دروس جدید (دبیرستان، دانشگاه) را هم تحصیل می‌کنند، آیا می‌توانند از امکانات حوزه علمیه (حجره شهریه) استفاده نمایند؟, اگر به وظایف طلبگی خود عمل می‌کنند مانعی ندارد.
نظرتان را در مورد کتابهای دکتر علی شریعتی بیان فرمایید؟, مطالبی را که خوب است، عمل کنید و آنچه بد است، رها کنید و اگر توانایی جدا کردن ندارید از اهل اطلاع بپرسید و یا از کتابهای دیگری که کاملا شناخته شده است استفاده نمایید.
 مدارس دولتی که در شهرهای ما هست بعضی از افکار مخالف اهل بیت (علیهم السلام) و نیز بعضی اعتقادات فاسد مثل این که خداوند دیده می‌شود و زیارت قبور اولیا مانند پیامبر (صلی الله علیه و آله) و ائمه (علیهم السلام) حرام است و غیر اینها را نیز تدریس می‌کنند، آیا فرستادن بچه‌ها، مخصوصا دختران به این مدارس با توجه به این که نرفتن به مدرسه خطرهای بزرگی دارد از جمله این که به خاطر بی سواد بودن آنها، پسران حاضر به ازدواج با آنها نمی‌شوند از نظر شرعی چه حکمی دارد؟, فرستادن آنها به مدرسه جایز بلکه گاهی از اوقات لازم است، همان طور که بر اولیای آنها واجب است که به فرزندان مخصوصا دختران خود عقاید حقه را تعلیم دهند و اگر برای آنها امکان دارد که مدارس مخصوص خودشان بسازند، این کار بر آنها واجب است.
 زمینی ملک کسی است که در یک سمت همین قطعه زمین خانه خود مالک بوده، راهی که از شاهراه به خانه خود مالک منتهی می‌شد از میان همین قطعه زمین بود و دیگران هم از این راه استفاده می‌کردند ولی اکنون مالک، خانه خود را در جای دیگری ساخته است، لذا از راه مذکور بی نیاز شده است ولی ازآنجا که جای خانه و راه مذکورملک خود مالک بوده، لذا اکنون می‌خواهد با انسداد راه مذکور آنجا را به مزرعه خود ملحق کند و لکن دیگران که قبلا از این راه استفاده می‌کردند می‌گویند که: سه نسل از ما گذشته و تاکنون از این راه استفاده می‌کرده‌ایم لذا نمی‌گذاریم شما این راه را مسدود کنید. البته برای استفاده دیگران از راه مذکور، علاوه بر گذشتن سه نسل در مدت استفاده، جواز شرعی دیگری (مثل خریدوفروش، هبه، عوض و غیر آن) وجود ندارد و بیان گواهان طرفین هم چنین است که می‌گویند: ما بیش از این نمی‌دانیم که آنها از راه مذکور از سه نسل گذشته تاکنون استفاده می‌کرده‌اند و بس و از جواز شرعی دیگری اطلاع نداریم آیا مسدود کردن این راه توسط مالک جایز است؟, هرگاه آن راه، اختصاصی باشد و در ملک شخص دیگری باشد، باید از او اجازه گرفت و تنها استفاده دو سه نسل در مقابل سند مالکیت صاحب آن زمین، دلیل بر حق آنها نیست.
 یک حلقه چاه عمیق یا نیمه عمیق در حدود ۲۰ سال قبل به تقاضای اهالی روستای «نوایگان داراب» با مقداری خودیاری مردم به منظور تأمین آب آشامیدنی و رفع احتیاجات ضروری اهالی و مردم محل، توسط نظام گذشته جهت این محل حفر شده است. اکنون به علت ازدیاد جمعیت و نبودن زمین، جهت خانه و مسکن تعدادی از اهالی مذکور به فاصله هشت کیلومتری محل قدیم، روستای جدیدی را احداث نموده‌اند. با توجه به عدم رضایت اهالی روستای قدیم، آیا اهالی محل جدید می‌توانند به وسیله لوله کشی از آب چاه مذکور جهت شرب و غسل و وضو استفاده نمایند؟,هرگاه با خودیاری مردم بوده و الآن آنها راضی نباشند در سهم آنها جایز نیست، ولی در سهم حکومت که اباحه منافع شده بوده است، اکنون حکومت اسلامی می‌تواند تصمیم بگیرد.
 در صورت جواز در سؤال فوق، آیا اشخاصی که امتیاز و سهمیه آبی که از چاه فوق الذکر داشته‌اند و به دیگری فروخته‌اند نیز می‌توانند در محل جدید از همان آب چاه استفاده نمایند؟, نسبت به سهمیه حکومت می‌توانند تصرف کنند، یعنی اگر به مقدار سهمیه مردم روستای اول به آنها آب داده شود و از مازاد آن برای روستای دوم ببرند اشکالی ندارد.
 مالک فعلی چاه آبی که رژیم گذشته به اهالی روستایی هبه و واگذار نموده است کیست مردم یا دولت؟, در این گونه موارد معمولا اباحه منافع است نه هبه اصل، بنابراین مالک، دولت است و اجازه او شرط است.
 چنانچه ناشری مجموعه اشعار شاعر یا نوشته‌های نویسنده‌ای را بدون پرداخت حق تألیف و کسب اجازه مؤلف و در صورت فوتش بدون موافقت و رضایت وراث شرعی و قانونی او منتشر کند و آنها را بفروشد و درآمد حاصله را کلا به نفع خود بهره برداری کند، چنین عملی از نظر شرعی چه حکمی دارد؟, حق تألیف یک حق عقلایی است که در میان عقلای جهان به رسمیت شناخته شده است و تجاوز به آن، مصداق ظلم و ممنوع می‌باشد و نشر آثار مؤلفین و شعرا بدون اجازه آنان جایز نیست و این نکته را باید توجه داشت که همیشه مصادیق از عرف گرفته می‌شود و احکام از شرع مقدس و مانعی ندارد که باگذشت زمان، حقوق تازه عقلائیه پیدا شود و مشمول احکام کلیه اسلام گردد.
 چند سالی است بعضی از هیأتهای مذهبی توسط بعضی از مداحان، نهم ربیع الأول را جشن مفصلی می‌گیرند و تا دیر وقت (شبها) جلسات جشن دارند و متأسفانه کمتر مسائل شرعی رعایت می‌شود. با توجه به این مقدمه به سؤالات زیر پاسخ دهید: الف) نظر شما راجع به این جلسات چیست؟ آیا شرکت کنیم؟ ب) آیا ائمه اطهار (علیهم السلام) هم در این ایام جشن می‌گرفتند و شادی داشته‌اند؟ ج) آیا حدیث رفع قلم نسبت به این ایام صحیح است و افراد آزادند هر کار خلافی را انجام دهند؟ د) با چه بیان و دلیلی می‌توان اینها را قانع کرد؟ با چه مدارکی؟, در اینجا نکاتی باید مورد توجه قراد گیرد: الف) تولی دوستان اهل بیت عصمت (علیهم السلام) و تبری از دشمنان آنها، جزء ارکان مذهب ماست. ب) نباید کاری کرد که شکاف در صفوف مسلمین بیفتد. ج) نباید به نام مقدس اهل بیت (علیهم السلام) مجالس مشتمل بر گناه تشکیل داد. د) حدیث رفع قلم مخصوص به کودکان نابالغ و دیوانه‌ها و حالت خواب است و معاذ الله که ائمه معصومین (علیهم السلام) اجازه ارتکاب گناه به افراد در این ایام یا غیر این ایام را داده باشند.
 مستدعی است نظر مبارک را پیرامون مسأله تحریف و عدم تحریف قرآن بیان کنید؟, محققان و علمای اسلام اعم از شیعه و اهل سنت، قائل به عدم تحریف قرآنند و معتقدند که آنچه در قرآن کنونی است همان چیزی است که بر پیامبر اسلام (صلی الله علیه و آله) نازل شده نه یککلمه زیادتر و نه کمتر، ولی اقلیت بسیار ناچیزی از شیعه و همچنین اهل تسنن قائل به تحریف قرآنند که علمای معروف اسلام اعتنایی به حرف آنها ندارند. ما شرح این مطلب را در «تفسیر نمونه» و در بحث عدم تحریف قرآن در «أنوار الأصول» به طور کامل نوشته‌ایم.
 همان گونه که در تفسیر نمونه جلد اول، ذیل آیه ۱۲۴ سوره بقره کلمه ظلم را این گونه تعبیر نموده‌اید که: منظور از ظلم در جمله (لا ینال عهدی الظالمین) تنها ظلم به دیگران نیست بلکه ظلم در برابر عدل است و عدل به معنای گذاردن هر چیز به جای خودش می‌باشد، با توجه به این مقدمه، دانش آموزی که نمره نمی‌آورد و تحت عناوینی چون رضای خدا و یا آشنایی، نمره‌ای که حق وی نیست به او داده می‌شود، آیا عنوان ظلم درباره این کار صدق می‌کند؟, این کار نوعی ظلم و تبعیض است و نه تنها موجب رضای خدا نیست بلکه مایه نارضایی حق تعالی است، مگر در مواردی که استحقاق ارفاق دارد که باید آن را نیز درباره همه کسانی که آن ویژگی را دارند اعمال نمود.
 اگر گوسفندی مورد تجاوز قرار بگیرد و دامپزشک تأیید کند، آیا قولش حجت است؟, اگر یقین یا اطمینان از قول او حاصل شود، کافی است و اگر یقین و اطمینان حاصل نشود کفایت نمی‌کند.
 اگر کارمندی برای کارفرما چندین سال کار کند و کارفرما کلیه حقوق و مزایا، پاداش و مرخصی‌های نامبرده را به طور مرتب پرداخت نماید و علاوه بر این از هیچ کمکی نیز در حق کارگر چشم پوشینکرده باشد ولی پس از چند سال کارگر به میل خود می‌خواهد کار را ترک کند، به همین خاطر به کارفرما اظهار می‌دارد که سوابق کار این جانب را حساب کرده بپردازید، یعنی مجددا به عنوان سوابق کار می‌خواهد پول دیگری از کارفرما بگیرد آیا این پول از نظر قوانین اسلام حرام است؟, چنانچه گرفتن حق سوابق قانونی باشد و طرفین با اطلاع و پذیرفتن این قانون، قرارداد کارمندی را بسته‌اند کارفرما موظف است سوابق را بپردازد.
 اگر شخصی حدیثی را که جزم به صحت آن ندارد از اهل البیت (علیهم السلام) نقل کند ولی چون شنوندگان از عوام هستند و تمییزی بین حدیث صحیح و غیر آن نمی‌دهند به این مطلب اشاره‌ای نکند، آیا اشکال دارد؟, اگر تصریح به صحت حدیث نکند و مضمون روایت معروف باشد، جایز است.
 اگر انسان اراده کند که پولی را به عنوان رد مظالم از طرف پدر مرحومش بپردازد آیا معیار قیمت مظالم به هنگام پرداخت است یا قیمت آن به هنگام واقع شدن آن ظلم؟, اگر مظالم مثلی است- مثل گندم و جو و امثال آن باید- خود آن و در صورت توافق طرفین قیمتش را، مطابق روز پرداخت بدهد و اگر مثلی نیست مثل انواع حیوانات باید قیمت وقت تلف را حساب کند.
 در بعضی از کشورها، دولت قسمتی از زمینهای ثروتمندان را گرفته و بین کشاورزانی که در همان زمین کار می‌کردند، تقسیم کرده است. اگر صاحبان اصلی این زمینها از محاربین اهل کتاب باشند، آیا تصرف کشاورزان در آن زمینها جایز است؟, اگر از محاربین باشندجایز است.
 وظیفه کسی که اموال حرام یا مواد غذایی حرامی در اختیار او قرار گرفته است و قدرت رد آن به صاحبش را ندارد و یا این امر برای او مشکل است، چیست؟, اگر رد آن و لو به حیله‌های عاقلانه‌ای امکان دارد، باید به صاحب اصلی رد کند و الا به فقرا صدقه دهد.
 عدم استفاده از بلیط در مترو و اتوبوس داخل شهری یا بین شهری و یا تصاحب بعضی از اجناس به شکل غیر قانونی در صورت نیاز به آن‌ها و عدم استطاعت مالی در بلاد کفر چه حکمی دارد؟, چون این گونه کارها در کوتاه مدت یا درازمدت موجب وهن اسلام و مسلمین است جایز نیست.
 چرا کشورهای عربی در روز شهادت حضرت امام حسین (علیه السلام) در برنامه‌های رادیو، موسیقی شاد پخش می‌نمایند، آیا آنها از واقعه عاشورا بی خبرند؟, آنها غالبا از عاشورا خبر ندارند و ده روز اول محرم را آغاز سال نو می‌دانند و شادی می‌کنند ولی بسیاری از آنها که از واقعه عاشورا با خبر شده‌اند، در مراسم عزاداری با ما همکاری می‌کنند.
 اگر مردی همسرش را به امور شرعی و وظائف دینی ملتزم نکند، آیا فاسق محسوب می‌شود؟, اگر می‌تواند نهی از منکر کند و ترک نماید، فاسق است.
 حکم برخورد و همنشینی اشخاصی که مشکوک به همکاری با دشمنان اسلام هستند چیست؟, احتیاط ترک آن است و اگر شبهه قوی باشد ترک آن واجب است.
 آیا ریا کردن در شعائر و عزاداری امام حسین (علیه السلام) جایز است؟, ریا در هر عبادتی حراممحسوب می‌شود ولی تظاهر به عزاداری امام حسین (علیه السلام) و تعظیم شعائر دین به قصد قربت جایز بلکه مستحب است، مثل این که پرداختن صدقه آشکار قربۀ الی الله برای تشویق دیگران همان طور که در قرآن آمده، مستحب است.
 آیا به هنگام ظهور حضرت حجت (عج) قرآنی غیر از قرآن موجود آورده می‌شود؟, قرآن موجود، همان قرآن نازل شده بر پیامبر (صلی الله علیه و آله) است و هیچ کلمه‌ای از آن کم و زیاد نشده است و قرآن موجود در نزد حضرتش نیز همین قرآن است، منتها تفاسیر و شأن نزول هایی که از پیامبر اکرم (صلی الله علیه و آله) روایت شده، نزد آن حضرت است.
 نظر مبارک خودتان را راجع به جنگهای داخلی افغانستان در شرایط فعلی مرقوم فرمایید؟, جنگهای داخلی افغانستان مایه تأسف و تأثر همه مسلمین جهان استو شرعا و عقلا لازم است هر چه زودتر متوقف گردد و برای حل مسائل سیاسی و اجتماعی از مذاکرات دوستانه و توأم با عفو و اغماض و گذشت، استفاده شود. همه آگاهان از این برادرکشی رنج می‌برند و خون دل می‌خورند، نیمی از این کشور بزرگ اسلامی را کمونیستها ویران کردند، اگر بنا باشد نیم دیگر آن به وسیله گروههای اسلامی ویران گردد چیزی برای حکومت کردن باقی نمی‌ماند. خداوند همه را به وظایف شرعی خویش آشنا فرماید و برادران را متوجه مسئولیت خطیر خود نماید.
 در عصر حاضر طلبه شدن برای افراد مستعد واجب عینی است یا کفایی؟, واجب عینی بودن برای کسانی که مستعدند و مانعی ندارند، بعید نیست.
 وظیفهکسی که پدر و مادرش از رفتن او به حوزه‌های علمیه جلوگیری می‌کنند چیست؟, جلب رضایت آنها در خصوص این امر لازم نمی‌باشد، ولی سعی کند رضایت آنها را جلب کند.
 آیا جایز است قوانین مصوب نظام مقدس جمهوری اسلامی را از نظر حرمت نقض آنها، به سایر احکام الهی تشبیه نماییم؟, اگر مراحل قانونی دقیقا طی شده باشد مستند به قوانین الهی خواهد بود.
 شخصی هست که می‌تواند رد اشیای گمشده را به صاحبان آنها به طور دقیق اطلاع دهد و تا بحال چندین مورد که به او مراجعه کرده‌اند به نتیجه رسیده‌اند. از طرفی پسر عموی من در جنگ مفقود الاثر شده است و همسر و دو فرزند ایشان قصد و اصرار بر مراجعه به این شخص را دارند تا از او اطلاعی کسب کنند، آیا این کار جایز است؟, ادعای این گونه اشخاص غالبا صحت ندارد و رجوع به آنها برای کشف گمشده‌ها جایز نیست.
 آیا استفاده از کراوات و پاپیون اشکال شرعی دارد و اگر شخص داماد برای شب عروسی از آن استفاده نماید حکم مسأله چیست؟, در حال حاضر و در کشور ما، این امر به عنوان شعار بیگانگان و همبستگی با آنها محسوب می‌شود، از آن اجتناب کنید.
 آیا قمه زدن جایز است و در صورت عدم جواز اگر کسی نذر کرده باشد چه باید بکند؟, عزاداری خامس آل عبا علیه السلام از افضل قربات و مایۀ بیداری مسلمین است، ولی از کارهایی که موجب وهن مذهب می‌شود و بهانه به دست مخالفان می‌دهد باید اجتناب کرد.
