question,answer
 وظيفه خانمى كه سال اوّل تكليف روزه اش را خورده، چيست؟, كفّاره ندارد، خواه جاهل مقصّر بوده يا قاصر، ولى اگر عمداً و آگاهانه روزه نگرفته كفّاره دارد و در تمام صورتهاى مسأله، قضا لازم است.مسأله 396: كسى كه به واسطه بيمارى، يا حيض، يا نفاس، روزه ماه رمضان را نگيرد و پيش از پايان ماه رمضان از دنيا برود لازم نيست روزه هايى را كه نگرفته براى او قضا نمايند.<H3 class=content_h3>زنانى كه روزه بر آنها واجب نيست</H3>مسأله 397: روزه گرفتن بر زنان باردارى كه وضع حمل آنها نزديك است و روزه براى حمل آنها ضرر دارد واجب نيست، ولى بايد براى هر روز يك مُدّ (تقريباً 750 گرم) گندم يا جو يا مانند آن به فقير بدهند(1)، امّا اگر روزه براى خودش ضرر دارد روزه بر او واجب نيست و كفّاره هم ندارد، ولى بعداً قضا مى كند.
 از مسأله 1453 رساله حضرتعالى (مسأله فوق) استفاده مى شود كه اگر روزه گرفتن براى حمل زنان باردار ضرر داشته باشد روزه بر اين دسته از خانمها واجب نيست و بعداً قضا نيز ندارد و فقط بايد كفّاره مدّ طعام بدهند. آيا چنين برداشتى صحيح است؟ زنى 63 ساله هستم كه شش بچّه به دنيا آورده ام، در دوران حاملگى و شير خوارگى بچّه هايم (حدود 12 سال) نتوانستم روزه بگيرم، پس از آن نيز تاكنون هر وقت خواستم روزه بگيرم دچار خونريزى معده شده ام و با توصيه پزشكان روزه نگرفته ام، حال تكليف بنده چيست؟, در حال حاضر شما مكلّف به روزه نيستيد و احتياط آن است كه اگر قدرت داريد براى هر روز به اندازه يك مدّ طعام به شخص مستحقّى بدهيد، همچنين براى ايّام گذشته كه روزه نگرفته ايد و تا سال بعد هم توانائى بر روزه نداشته ايد.
 دخترى به سنّ بلوغ رسيده، ولى به واسطه ضعف جسمانى توان روزه گرفتن در ماهمبارك رمضان ندارد و بعد از ماه مبارك هم تا سال بعد نمى تواند قضا كند، حكمش چيست؟, بايد كفّاره مُدّ طعام بدهد; يعنى براى هر روز معادل 750 گرم گندم، يا مانند آن، به فقير بدهد و قضاى اين روزه ها بر او واجب نيست.<H3 class=content_h3>روزه هاى حرام و مستحب</H3>مسأله 403: روزه گرفتن زن (روزه مستحبّى) در صورتى كه حقّ شوهرش از بينبرود بدون اجازه او جايز نيست و اگر حقّ او از بين نرود نيز بنابر احتياط واجب بايد با اجازه شوهر باشد.مسأله 404: براى زنانى كه در بين روز از عادت ماهانه يا نفاس پاك مى شوند مستحبّ است اعمالى كه روزه را باطل مى كند ترك كنند، هر چند روزه بر آنها واجب نيست.<H2 class=content_h2>14- احكام اعتكاف</H2>مقدّمهاعتكاف يك برنامه مهمّ خودسازى است كه انسان را در مدّت چند روز به كلّى از مظاهر مادّى دنيا جدا مى سازد و در يك عالم روحانى و معنوى غرق مى كند و او را به نگريستن مجدّد به برنامه هاى اخلاقى و خودسازى و توبه از گناه و محاسبه و مراقبه وا مى دارد و در مجموع يك تولّد ثانوى محسوب مى شود، شايسته است مسلمانان از آن بهره گيرند و اين سنّت اسلامى را زنده نگه دارند.
 آيا اعتكاف اختصاص به مردان دارد، يا زنان نيز مى توانند معتكف شوند؟, فرقى بين زنان و مردان در استحباب اعتكاف نيست.
 آيا در اعتكاف زن و فرزند، اجازه شوهر و ولىّ لازم است؟, زن بنابر احتياط واجب بايد از همسرش اجازه بگيرد; ولى فرزندان بالغ احتياج به اجازه ولىّ ندارند.
 در ,جواب سؤال 499 كتاب استفتائات جديد، جلد دوم، آمده است: «بوئيدن عطريّات و بوهاى خوش، هر چند به قصد لذّت نباشد، براى معتكف حرام است» با توجّه به اين مسأله و با توجّه به اين كه غالب موادّ آرايشى بانوان داراى بوى خوش است، آرايش نمودن زن معتكف چهحكمى دارد؟ اشكال دارد.
 اگر زن معتكف را طلاق رجعى دهند، تكليفش چيست؟, اعتكافش باطل مى شود و بايد براى ادامه عدّه به خانه شوهر برود; زيرا زن در مدّت عدّه طلاق رجعى، نبايد از خانه شوهر خارج شود.<H2 class=content_h2>15- احكام خمس</H2>مقدّمهخمس يكى از عبادات مالى است كه تحت شرائط ويژه بر افراد خاصّى واجب مى شود. خمس پشتوانه مطمئن و مناسبى براى بيت المال مسلمين مى باشد. خمس قسمتى از خلأ اقتصادى موجود در جامعه اسلامى را پر نموده و بودجه مورد نياز فعاليّتهائى كه جنبه دينى دارد را تأمين مى كند.
 آيا تعيين سال خمسى اختصاص به مردها دارد، كه به عنوان نان آور و مدير خانواده هستند، يا شامل زنان خانه دارى كه تحت سرپرستى مردها به سر مى برند و عايدات جزيى دارند نيز مى شود؟ در صورتى كه ,جواب مثبت است، آيا نحوه محاسبه خمس اموال آنان با مردان متفاوت است؟ هر كس درآمدى زايد بر مخارجش دارد بايد سال خمسى داشته باشد و بعد از گذشتن سال اموال خود را تخميس كند، و تفاوتى بين زن و مرد از اين جهت نيست.
 از آنجا كه اينجانبه معلّم هستم حساب سال جداگانه اى از شوهرم دارم، مى خواستم بدانم كه آيا به لوازم مصرفى، كه قسمتى از آن در پايان سال اضافه مى آيد، مانند لوازم آرايش خانمها، خمس تعلّق مى گيرد؟ بطور كلّى، آيا لوازم آرايش جزء مؤونه است، يا همه آن خمس دارد؟, اين لوازم در حدّ معقول جزء مؤونه است و هر گاه چيزى از آن آخر سال اضافهبيايد خمس دارد و اين در صورتى است كه باقيمانده واقعاً قيمت داشته باشد.مسأله 411: در ميان بسيارى از خانواده ها معمول است كه جهيزيّه دختران را تدريجاً تهيّه مى كنند، چنانچه سال بر آن بگذرد خمس آن واجب است; ولى در مناطقى كه اگر جهيزيّه را قبلا تهيّه نكنند عيب محسوب مى شود، يا اين كه تهيّه آن جز به صورت تدريجى مشكل است، خمس ندارد.
 دخترى شاغل و در سنّ ازدواج مى باشم، بر خلاف آنچه در بين مردم متداول است، من به تدريج جهيزيّه ام را تهيّه نمى كنم، بلكه پولى كه هر ماه بدست مى آورم را تبديل به طلا نموده و نگهدارى مى كنم تا به هنگام نياز جهيزيّه را يكجا تهيّه كنم، تا هم نيازى به حفظ و نگهدارى نداشته باشد و هم مُد روز باشد. آيا به اين پس اندازها خمس تعلّق مى گيرد؟, آرى به اينها خمس تعلّق مى گيرد، ولى چنانچه در زحمت باشند ما به اينگونه افراد اجازه مى دهيم خمس آن را بر ذمّه بگيرند و هنگام توانايى بپردازند.
 شغلم آرايشگرى خانمهاست. در ضمن گاهى از اوقات براى همسايه ها لباس نيز مى دوزم، آيا به لوازم آرايشگرى و خيّاطى خمس تعلّق مى گيرد؟, به هر گونه ابزار كار خمس تعلّق مى گيرد، ولى اگر وسيله اى را براى زندگى شخصى بگيريد و گاهى از آن براى ديگران استفاده كنيد، خمس ندارد.
 آيا به شيربها و مهريّه خانمها خمس تعلّق مى گيرد؟, خمس ندارد.
 اگر خانمى داراى زينت آلات طلا باشد و برخى از آن نيز هديهباشد و سال بر آن بگذرد، آيا خمس دارد؟, چنانچه زينت آلات مزبور مورد نياز و جزء شؤون او بوده باشد خمس ندارد.
 مجبور شدم براى حلّ مشكلى از مشكلات زندگى، زينت آلاتم رابفروشم، ولى اكنون بيش از يك سال پول آن نزد من است، آيا اين پول مشمول خمس است؟, مشمول خمس نيست.
 آيا حقوقى كه ازطرف بنياد شهيد به خانواده محترم شهداء پرداخت مى شود مشمول خمس است؟, بنابر احتياط لازم در سر سال، خمس زيادى را بدهند.
 بيشتر خانمهاى شهر ما قاليباف هستند; ولى معمولا خريد لوازم فرش و نيز فروش فرش و تصرّف در پول حاصل از آن، به عهده شوهر است; با توجّه به اين كه بافتن اين فرشها چندين سال طول مى كشد، چگونه حساب مى شود؟ آيا خمس آن بر عهده شوهر است، يا خود زن بايد بپردازد؟, فرش هنگامى كه آماده فروختن شد جزء درآمد آن سال محسوب مى شود و خمس آن بر عهده كسى است كه مالك آن فرش و درآمد آن است.
 خانمى زمين موروثى پدرى اش را فروخته و با پول آن خود و فرزندانش جهت عزيمت به حجّ، ثبت نام نموده اند. آيا در صورت گذشتن سال خمسى بر زمين يا پول آن، خمس به آن تعلّق مى گيرد؟, ارث مشمول خمس نيست; مگر اين كه قيمت زمين از زمانى كه مال الارث به او منتقل شده افزايش يافته باشد كه به افزايش آن خمس تعلّق مى گيرد، ولى اگر قبل از گذشتن سال، آن را براى نام نويسى هزينه كرده، دراين صورت چيزى بر او نيست.
 متأسّفانه شوهرم اهل پرداخت وجوهات شرعيّه نيست، تكليف من و فرزندانم چيست؟, به شما و امثال شما اجازه مى دهيم كه در صورت نياز در اموال او به مقدار نيازتان تصرّف كنيد و خمس آن را به ذمّه بگيريد و اگر بعداً توانايى پيدا كرديد بپردازيد و اگر توانايى پيدا نكرديد بخشوده خواهد شد.
 چنانچه پدرى كه _ نعوذ باللّه _ ثروتش از راه حرام بدست آمده، جهيزيّه اى براى دخترش تهيّه كند، يا هديه اى به او بدهد، آيا دختر مى تواند از آن استفاده كند؟ راه پاك كردن آن چيست؟, اگر يقين ندارد كه از مال حرام است، براى او اشكالى ندارد. و اگر يقين دارد، چنانچه مقدار حرام و صاحبانش شناخته شده نيستند، واجب است خمس آن را بپردازد و بقيّه پاك مى شود.
 آيا سيادت از طريق مادر به فرزندان او منتقل مى شود؟, بعضى از احكام سيادت، از جمله گرفتن خمس، منتقل نمى شود و سبب آن در كتب فقهيّه نوشته شده است.
 آيا مى توان به زن سيّده اى كه شوهرش سيّد نيست، ولى نيازمند است، از سهم سادات كمك نمود تا خرج شوهر و فرزندانش كند؟, اشكالى ندارد.
 چرا وقتى پدر خانواده سيّد است به فرزندانش سيّد مى گويند، ولى اگر مادر سيّد باشد به آنها سيّد نمى گويند؟, معمولا نسب انسان در عرف از طريق پدر منشعب مى شود، به همين جهت هميشه فاميل كودكان مطابق فاميل پدر ثبت مى شود، و در اسلام نسب خانواده از طريق پدر است;هر چند سيادت مادر نيز سبب احترام فرزند است.<H2 class=content_h2>16- احكام زكات</H2><H3 class=content_h3>مقدّمه</H3>زكات نيز از عبادات مالى اسلام است و با شرائط خاصّى واجب مى شود. در اهميّت زكات همين بس كه خداوند متعال در نزديك به سى آيه قرآن، پس از دستور به نماز، سفارش به زكات مى كند، گوئى رابطه اى عميق بين نماز و زكات است، به گونه اى كه نماز بى زكات، نماز مقبولى نخواهد بود.(1)روايات فراوانى نيز در مورد زكات وجود دارد، از جمله در روايتى مى خوانيم كه: «مانع زكات و شخصى كه زكات بر او واجب شده و نمى پردازد مسلمان از دنيا نمى رود!».(2)
 من بتازگى ازدواج كرده ام، مجموع طلاهايى كه همسرم و بستگانش و نيز بستگان و آشنايان خودم به من هديه كرده اند بيش از 15 مثقال معمولى (نصاب اوّل طلا) مى باشد و اكنون بيش از يك سال است كه از آنها استفاده مى كنم، آيا به اين طلاها زكات تعلّق مى گيرد؟ زكات آن چقدر است؟, زكات تنها به طلاهايى تعلّق مى گيرد كه به صورت سكّه رايج معامله باشد.
 خواهر شوهرم مقدارى از طلاجات خود را جهت استفاده در يكجشن به رسم امانت به من داد و سپس بطور ناگهانى و بخاطر معالجه به خارج از كشور سفر كرد و اكنون بيش از يك سال است كه اين طلاها نزد من مى باشد واز آن استفاده مى كنم، شخصى مى گفت: «اگر كسى طلا قرض كند و يك سال نزد او بماند، بايد زكات آن را بدهد» آيا اين مطلب صحيح است و زكات بر من واجب مى باشد؟ زن بيوه اى هستم كه براى حفظ ارزش اندك ذخيره اى كه دارم بيش از يك سال است كه آن را تبديل به 30 عدد سكّه بهار آزادى كرده ام. آيا به اين سكّه ها زكات تعلّق مى گيرد؟, چون اين سكّه ها بصورت پول رايج معامله در بازار به كار نمى رود زكات ندارد.<H3 class=content_h3>مستحقّين زكات</H3>مسأله 428: هر گاه شوهر مخارج همسرش را نمى پردازد، ولى زن مى تواند از طريق حاكم شرع يا غير او حقّ خود را بگيرد، چنين زنى نمى تواند از زكات استفاده كند.مسأله 429: زن مى تواند به شوهر فقير خود زكات دهد، هر چند شوهر زكات را بگيرد و صرف مخارج آن زن و اولادش كند.
 شوهرم مفقود الاثر گرديده است، جهت طلاق به دادگاه مراجعه كردم قرار شد چهار سال جستجو كنند و پس از آن حكم طلاق را صادر كنند. در اين مدّت از جهت نفقه واقعاً در مضيقه هستم، آيا مى توانم از زكات استفاده كنم؟, آرى، در چنين شرايطى استفاده كردن از زكات مانعى ندارد.
 شوهرم وضع مالى مناسبى ندارد و مخارج خانواده اش را به سختى تأمين مى كند، با توجّه به اين كه من سيّده هستم، آيا او كه سيّد نيست مى تواند زكات بگيرد و صرف مخارج ما نمايد؟, اشكالى ندارد.<H3 class=content_h3>زكات فطره</H3>مسأله 432: اگر انسان نانخور كسى باشد، ولى قبل از غروب عيد فطر نانخور ديگرى شود، زكات فطره او بر عهده شخص دوم است; مثل اين كه دختر پيش از غروب به خانه شوهر رود كه شوهرش بايد فطره او را بدهد.مسأله 433: زنى كه شوهرش مخارج او را نمى دهد و نانخور ديگرى است فطره اش بر عهده كسى است كه نانخور او مى باشد و اگر زن غنى است و از مال خود خرج مى كند بايد شخصاً فطره را بدهد<H2 class=content_h2>17- احكام ح__ج</H2>مقدّمهحج يكى از اركان مهمّ اسلام، و از بزرگترين فرائض دينى است. حج در تمام طول عمر انسان، طبق شرائط خاصّى، يكبار بر انسان واجب مى شود كه با انجام آن تولّدى دوباره مى يابد و «مانند روزى كه از مادر متولّد شده از گناهان پاك مى شود»(1). به بخشى از احكام حج توجّه فرمائيد:
 زنى مهريّه زيادى، كه به حدّ استطاعت حج مى رسد، از شوهرش طلبكار است، آيا به صرف طلبكارى مستطيع شده و حج بر ذمّه او مستقر مى شود؟ و هر گاه قبل از گرفتن مهريّه از دنيا برود، آيا لازم است شخصى را به نيابت از او به حج بفرستند؟, هر گاه گرفتن مهريّه از شوهر براى او عيب نباشد و مشكلى در زندگى او و شوهرش ايجاد نكند، مستطيع است و بايد به حج برود. و اگر نرفت، بايد ورثه او از مالش بردارند و حجّ او را اداء كنند.
 مهريّه خانمى چند برابر استطاعت او بوده است، آيا بعد از فوت او بر ورثه اش واجب است كه قبل ازتقسيم اموال او مخارج حج را كسر كنند؟ در بعضى از شهرها رسم شده است كه «انجام حج» به عنوان بخشى از مهريّه زن در عقد نامه ذكر مى شود، آيا به صرف اجراى عقد با چنين مهريّه اى، حج بر زن واجب مى شود، يا حكم ديگرى دارد؟, در صورتى كه مشروط به شرط خاصّى نباشد و مطالبه كردن زن مشكلى براى او ايجاد نكند مستطيعه است و بايد مطالبه كند و به حج برود.
 زن جوانى از طريق شوهر، دوستان و اقوام، در جشن عروسى داراى مقدارى طلا شده كه با پول آن مى تواند به حج مشرّف شود. آيا اين عروس خانم مستطيع است؟ يا چون زمان زينت و آرايش او مى باشد طلاى مذكور جزء مؤونه زندگى او است؟, اگر آن مقدارى كه دارد جزء شؤون او در مورد زينت است، مستطيع نيست.
 دخترى هستم كه چندى پيش پدرم را از دست دادم، مقدارى ارث به من رسيد كه كفاف يكى از دو مراسم ازدواج و حج را مى نمايد، ولى براى هر دو كافى نيست، آيا با اين شرايط مستطيع هستم؟, در صورتى كه نياز به ازدواج داريد و علاوه بر مخارج ازدواج، پول ديگرى براى حج نداريد مستطيع نيستيد و حج بر شما واجب نيست.مسأله 439: هرگاه زنى مالى دارد كه مى تواند با آن به حج برود، ولى بعد از بازگشت، نه شوهر قادر بر تأمين زندگى اوست و نه خودش، حج بر او واجب نمى شود.
 زنى نياز به همراه دارد و همراه هم مزد مى گيرد و او توانايى پرداخت مزد ندارد، آيا چنين زنى مستطيع است؟, مستطيع نيست.
 خانمى به لحاظ مالى و بدنى و ساير شرايط مستطيع است، ولى طفل شير خوارى دارد كه با غير او آرام نمى گيرد و نمى تواند او را همراه خود ببرد، آيا او مستطيع است؟, چنانچه جدا شدن از طفل موجب خطر جانى يا بيمارى شديد او، يا سبب عُسر و حرج براى ديگران شود مستطيع نيست.
 شوهرم تمام مخارج حجّ مرا بر عهده گرفته است، ولى متأسّفانه او اهل خمس نيست و من نيز از خود مالى ندارم كه خمس بپردازم، تكليف من در ارتباط با هزينه رفت و برگشت، ارز، لباس احرامى و قربانى چيست؟, خمس اينها بر عهده شماست و اگر توانايى نداريد مستطيع نيستيد.
 اگر خانمى قبل از ازدواج نذر كرده باشد كه حجّى بجا آورد و بعد از آن ازدواج كند، آيا در اين صورت نيز اجازه شوهر لازم است؟, اجازه شوهر لازم است و شوهر حقّ ممانعت دارد.
 سازمان حجّ و زيارت از زنان مستطيعه اجازه رسمى شوهرانشان را مى خواهد و شوهر بعضى از خانمها اجازه نمى دهند، تكليف زن چيست؟, بعيد است آنها در حجّ واجب اجازه شوهر را بخواهند، زيرا شرعاً اجازه شوهر شرط نيست.
 اگر زوج، زوجهعقد بسته خود را از رفتن به عمره منع كند، با توجّه به اين كه زوجه هنوز در خانه پدرش بسر مى برد و نفقه خور همسرش نمى باشد، اگر در اين حال عازم سفر عمره گردد، آيا سفر زوجه معصيت است؟ آيا احرام او صحيح مى باشد؟ بطور كلّى وظيفه زوجه چيست؟, احتياط واجب آن است كه رضايت شوهر را جلب كند، ولى حج و عمره او درهر حال صحيح است، امّا احتياط آن است كه نمازهاى خود را جمع بخواند و اگر سفر اوّل او باشد، خواه براى حج و يا عمره، اجازه شوهر شرط نيست.
 دخترى هستم كه مادرم قبل از بلوغ مرا به حج برده و تمام اعمال نيابت بردار را از طرف من انجام داده و اعمالى را كه خود مى توانستم انجام دهم، مرا وادار به انجام آن نموده است، آيا هم اكنون كه استطاعت مالى دارم، دوباره حج بر من واجب است؟ در صورت عدم وجوب مى توانم ازدواج كنم؟, هرگاه تمام اعمال را مطابق وظيفه انجام داده ايد، از احرام خارج شده و مى توانيد ازدواج كنيد و چنانچه استطاعت مالى و ساير شرايط را داريد مستطيع هستيد و حَجّة الاسلام بر شما واجب است.
 با توجّه به اين كه دولت (به خاطر خطرات احتمالى) از رفتن زنان حامله به حج جلوگيرى مى كند، آيا از نظر شرعى آنان مستطيعه هستند؟, چنين زنانى مستطيع نيستند.(1)
 دختر باكره اى كه عقل و شعور كافى دارد و به سنّ بلوغ رسيده، آيا مى تواند بدون اذن پدر، خود را به عقد دائم يا موقّت مردى در آورد؟, جايز نيست، بنابر احتياط واجب.
 شخصى مايل به ازدواج با دخترى است كه خودش او را پسنديده است،امّا والدينش فرد ديگرى را در نظر دارند، به گونه اى كه اگر با او ازدواج نكند حتماً باعث ناراحتى پدر و مادر مى گردد، آيا اطاعت از والدين در اين صورت واجب است؟, رعايت نظر پدر و مادر در اين گونه مسائل واجب نيست، ولى اگر بتواند موافقت آنها را جلب كند بهتر است.
 اگر در نكاح موقّت باكره بالغه رشيده، بنا بر دخول نباشد، يا دختر عدم دخول را شرط نمايد، آيا اذن ولى شرط است؟, اذن ولى در تمام موارد شرط است، بنابر احتياط واجب.
 اگر مرد مقلّد مرجعى باشد كه معتقد است: «ازدواج موقّت دختر باكره بدون اجازه پدرش جايز است»، ولى دختر مقلّد كسى است كه مى گويد: «احتياط واجب كسب اجازه پدر است» آيا آن مرد مى تواند اين دختر را بدون اجازه پدرش عقد كند؟, دختر بنابر احتياط واجب نمى تواند بدون اجازه پدر ازدواج كند.
 براى ازدواج با دختر باكره اذن پدر يا ولى شرط است، آيا در اين مسأله، ازدواج موقّت با دائم فرق دارد؟, احتياط واجب آن است كه اجازه بگيرند و تفاوتى بين ازدواج موقّت و دائم نيست.
 دختر جوانى بدون اذن پدر و مادر خود به خانه كسى مى رود و به درخواست پسر و دختر عقد نكاح آنان بدون رضايت پدر اجرا مى شود و اعمال مترتّب بر ازدواج انجام مى گيرد، در حالى كه اگر دختر با پدر مشورت مى كرد مانعى وجود نداشت، حكم عقد در صورت تحصيل رضايت و عدم تحصيل رضايت پدر چيست؟, بهتر اين است كه بعداًرضايت پدر را جلب نمايد.
 آيا دختر باكره اى كه پدر و جدّ پدرى ندارد، به هنگام ازدواج بايد از برادر، يا عمو، يا دايى، يا مادرش اجازه بگيرد، يا اصلا نيازى به اجازه ندارد؟, احتياط اين است كه از بعضى بزرگترهاى فاميل اجازه بگيرد; مخصوصاً برادر بزرگتر.
 طبق فتواى مراجع عظام در صورتى كه پدر يا جدّ پدرى غايب باشد و دختر باكره احتياج به شوهر داشته باشد، اجازه ولى ساقط مى شود. معناى «احتياج داشتن به شوهر» چيست؟, منظور اين است كه به سنّى رسيده كه هرگاه شوهر نكند به زحمت يا خطر مى افتد.
 اگر دختر باكره اى با پسر هم شأن شرعى و عرفى خود قصد ازدواج داشته باشد، آيا اذن پدر ساقط است؟, در فرض مسأله، اگر پدر مخالفت كند، اذن او ساقط مى شود.
 به نظر حضر تعالى آيا كفو شرعى كافى است، يا كفو عرفى هم لازم است؟ منظور از كفو شرعى و عرفى چيست؟, منظور از كفو شرعى آن است كه مسلمان باشد و منظور از كفو عرفى آن است كه از نظر شؤون اجتماعى با هم متناسب باشند و مراعات كفو عرفى لازم نيست; مگر در جايى كه دختر رشد فكرى كافى ندارد و ولى براى او شوهر انتخاب مى كند.
 براى خاله بنده خواستگارهاى زيادى آمده است كه بيشتر آنها افرادى متديّن بوده اند، ولى پدر بزرگ من، كه پدر خاله ام مى باشد، آنها را رد كرده است. اومى گويد فقط بايد با فاميل من ازدواج كند. تكليف خاله من چيست؟, هر گاهخواستگاران با او تناسب داشته اند و كفو شرعى و عرفى او بوده اند، او حق نداشته آنها را رد كند. همچنين حق ندارد اصرار بر ازدواج با فاميل كند و اجازه و اذن او در اين موارد ساقط است; ولى در عين حال اگر بتواند رضايت پدر را به دست آورد كار خوبى كرده است.
 در بعضى از مواقع پسران و دختران مجرّد، كه رشيد مى باشند، به اتّفاق هم به حقير مراجعه و اعلام مى نمايند كه چندين بار خانواده پسر از خانواده دختر خواستگارى كرده، ولى پدر دختر بى جهت با ازدواج آنها مخالفت مى كند كه اين امر باعث افسردگى دختر و پسر شده است. بدين جهت پسر و دختر اصرار دارند كه عقد آنها بدون اذن ولىّ دختر خوانده شود; چون در عسر و حرج خاصّى بسر مى برند. آيا در اين گونه موارد اذن ولىّ دختر ساقط مى شود؟, اگر شوهرى كه براى دختر پيدا شده شرعاً و عرفاً كفو و مناسب او باشد، پدر حقّ مخالفت ندارد; ولى بايد تحقيق كرد كه چرا پدر مخالفت مى كند.
 اگر پدر دختر اجازه ازدواج ندهد، در حالى كه دختر بر اثر ترك ازدواج به گناه مى افتد، آيا در اين صورت هم اجازه او لازم است؟, در صورتى كه همسر مناسب شرعى و عرفى پيدا شود و پدر مخالفت كند رضايت او شرط نيست.
 آيا در سقوط اذن ولىّ دختر باكره در صورت وجود كفو شرعى و عرفى براى دختر، انحصار كفو شرط است؟ مثل اين كه مانند اين پسر كه به خواستگارى او آمدهديگر نخواهد آمد، يا انحصار شرط نيست، هر چند مانند اين خواستگار، كه ولىّ دختر با او مخالف است، افراد ديگرى هم باشند و همه آنها كفو شرعى و عرفى دختر باشند، اذن ولى ساقط است؟, در صورتى كه ولى با كفو شرعى و عرفى مخالفت كند، اجازه او ساقط است; خواه كسان ديگر باشند يا نباشند.
 دختر و پسرى (العياذ باللّه) رابطه نامشروع داشته اند كه در نتيجه دختر حامله مى شود و در هفت ماهگى به وسيله پسر سقط جنين انجام مى شود، آيا ازدواج آنان با يكديگر، با توجّه به عدم موافقت پدر دختر، جايز است؟, در اينجا اجازه پدر دختر شرط نيست; ولى بهتر است با موافقت او اقدام كنند.
 اگر پرده بكارت دخترى بر اثر ورزش و مانند آن زايل شود، يا دخترى به عقد مردى درآيد و قبل از عروسى طلاق بگيرد، و يا در حين عقد از طريق غير متعارف آميزش كنند، ولى بكارت او محفوظ باشد. آيا در اين موارد سه گانه اذن پدر ساقط مى شود؟ بطور كلّى دختر باكره كه در ازدواج نياز به اجازه ولى دارد، به چه دخترى گفته مى شود؟, در صورتى كه دختر شوهر كند و سپس طلاق بگيرد در مرتبه بعد بدون اذن ولى مى تواند ازدواج كند.
 پدرى دختر صغيره خود را، كه كمتر از 9 سال دارد، بدون اطّلاع او به عقد مردى، كه 25 سال از او بزرگتر است و همسر ديگرى هم دارد، در آورده است. دختر پس از بلوغ نارضايتى خود را اعلام و اصرار بر طلاق مىنمايد، ولى شوهر حاضر به طلاق نمى شود، آيا عقد فوق صحيح است؟, چنانچه اين عقد به مصلحت دختر نبوده باطل است و دختر مى تواند بدون طلاق شوهر كند; ولى اگر دختر بعد از بلوغ رضايت داده نمى تواند آن را بر هم زند.
 آيا پدر و جدّ پدرى در امر ازدواج بر فرزند صغير خود ولايت دارند؟, با توجّه به اين كه ولايت پدر و جدّ پدرى منوط به مصلحت صغير است و در عصر و زمان ما غالباً غبطه و مصالح صغير در ازدواج نمى باشد، بنابراين پدران، جز در موارد استثنائى، حق ندارند صغير يا صغيره را به عقد كسى در آورند.
 مى خواهم دخترى را به عقد موقّت در آورم، ولى نمى دانم پدر او راضىاست يا نه؟ اگر دختر بگويد: «پدرم راضى است» آيا حرف او قابل قبول است؟, احتياط آن است كه خودتان از پدر دختر اجازه بگيريد.<H3 class=content_h3>شرايط مجاز و غيرمجاز در عقد نكاح</H3>
 آيا زن مى تواند در موقع اجراى عقد نكاح با شوهرش شرط كند كه تحصيل يا تدريس خود را همچنان ادامه دهد و در جلسات مختلف شركت كند؟, مانعى ندارد.
 آيا زن مى تواند شرط كند كه از طرف مرد وكيل در طلاق خويش باشد؟ آيا اين شرط، در ضمن عقد ازدواج تحقّق مى يابد، يا بايد عقد لازم ديگرى انجام شود؟, اين شرط مى تواند در ضمن عقد ازدواج، يا عقد لازم ديگرى باشد.
 آيا زن مى تواند حقّ وكالت در طلاق خويش را براى فرد ثالثى، مثلا پدرش، به عنوان شرط ضمن العقد قرار دهد؟ وآيا بايد چنين شرطهايى را به هنگام عقد ازدواج قرار داد، يا بعد از عقد نيز مى توان در ضمن عقد لازمى شرط كرد؟, قرار دادن وكالت براى فرد ثالث در عقد ازدواج اشكال ندارد، و بعداً نيز مى توان آن را در ضمن معامله ديگرى، هر چند بعد از ازدواج باشد، قرار داد.
 اگر زن مهريّه خود را ببخشد، مشروط بر اين كه تا او زنده است شوهرش همسر ديگرى اختيار نكند، لطفاً بفرمائيد:الف: آيا اين شرط از نظر شرعى صحيح است؟, اشكالى ندارد.ب: اگر مرد بر خلاف شرط عمل كند چه حكمى دارد؟ آيا زن دوم بر او حرام مى شود؟ چنانچه مرد از شرط تخلّف كند و ازدواج مجدّد نمايد، ازدواجش صحيح است و زن دوم بر او حرام نيست; ولى زن اوّل مى تواند مهريّه اش را باز پس بگيرد.
 آيا شرط عدم آميزش و اكتفاء به ساير تمتّعات از سوى زن، مخصوصاً در عقد موقّت، مشروع است؟, مانعى ندارد.<H3 class=content_h3>عيوبى كه به خاطر آن مى توان عقد را فسخ كرد</H3><H4 class=content_h4>قسمت اول</H4>مسأله 473: زن مى تواند در چند صورت عقد را به هم بزند:1_ ديوانه بودن شوهر 2_ نداشتن آلت مردى 3_ ناتوانى از نزديكى جنسى4_ بيضه هاى او را كشيده باشند.مسأله 474: هرگاه به خاطر ناتوانى مرد از نزديكى، زن عقد را بر هم زند، شوهر بايد نصف مهريّه او را بپردازد، ولى اگر به خاطر يكى ديگر از عيبهايى كه گفته شد مرد يا زن عقد را به هم بزند، اگر با هم نزديكى نكرده باشند چيزى بر مرد نيست و اگØјϙǠباشند، بنابر احتياط واجب بايد مرد تمام مهر را بپردازد.
