question,answer
 آيا زن حقّ مخالفت با شوهرش را دارد كه به بلاد كفر نرود؟, اگر رفتن به آنجا به دين و اعتقادو اخلاقش ضربه مي زند، مخالفت او جايز است.
 آيا فرزند مي تواند در رفتن به بلاد كفر با پدر و مادرش مخالفت كند؟, مانند جواب سابق است.
 آيا مبلّغ ديني در صورتي كه احتمال ضعف دين همسر و فرزندانش را بدهد مي تواند براي تبليغ به بلاد كفر سفر كند؟, مجرّد احتمال كافي نيست مگر اين كه احتمال قوي باشد و در اينگونه مسائل كه مربوط به تبليغ اسلام است نبايد وسوسه به خرج داد.
 آيا مسلمان مي تواند با فرض احتمال ضعف دين خود يا خانواده اش، براي معالجه طولاني به بلاد كفر مسافرت كند؟, از جواب سابق روشن شد.
 حكم مجامعت با نامزد قبل از عقد شرعي از طريق دبر چيست؟, اگر دخول حاصل شود حدّ زنا در باره او جاري مي شود.
 شخصي با اعتقاد به اين كه دامادش (شوهر دخترش) با همسر او زنا نموده است عمداً وي را به قتل رسانده است، آيا علم به زنا مجوّز قتل مي شود؟ و آيا اعتقاد قاتل، تأثيري در نوع قتل دارد و موضوع ملحق به اعتقاد به مهدور الدّم بودن مقتول مي باشد؟, علم به زنا به تنهايي مجوّز قتل نمي شود، مگر اين كه او را در حال زنا با همسرش ببيند كه در اين صورت قتل او جايز است ولي تا در محكمه اثبات نكند قتل عمد شمرده مي شود. در مواردي كه ثابت شود كه شخص اعتقاد به مهدور الدّم بودن كسي داشته و او را به قتل رسانده، قتل شبه عمد حساب مي شود.
 دختري با پسري ازدواج كرده است و صيغه دائمي بين اينها خواندهشده، ولي هنوز عروسي نكرده اند و دختر در خانه پدر زنا كرده است، آيا اين زنا محصنه است يا غير محصنه؟, زناي محصنه نيست.
 آيا حاكم شرع مي تواند براي اثبات زنا يا لواط، پايه و اساس علم خودرا نظريه پزشك قانوني قرار داده (متّهمين را جهت معاينه) انجام آزمايشات دقيق علمي به او معرفي كند، يا اين كه در اينگونه موارد نفس رؤيت شهود در اثبات حد لازم است؟, نظريه پزشك قانوني به تنهايي كافي نيست.
 پسر و دختري زنا كردند و پسر بعد از اين عمل با دختر ديگري ازدواج كرده است، امّا بعد از تزويج نيز همين عمل را با آن دختر تكرار كرده است، آيا اين زنايي كه بعد از تزويج پسر با دختر دوّم ادامه داشته، زناي محصنه محسوب مي شود؟, هرگاه بعد از ازدواج، عروسي كرده و اين عمل را با دختر اوّل ادامه مي دهد، زناي محصنه محسوب مي شود.
 حدّ زناي محصنه چيست؟, حدّ زناي محصنه سنگسار است، ولي در شرايطي كه محذورات مهمّي بر اين امر مترتّب شود مي توان اعدام را به نحو ديگري انجام داد و شبيه حكم فرار از حفيره در صورت اقرار در اينجا نيز جاري است.
 آيا حدّ زنا بايد در محلّ وقوع آن انجام شود يا جاي ديگر هم اشكالي ندارد؟, محل در آن شرط نيست.
 در صورتي كه برگشتن دختر و پسر زناكار به محل زندگيشان باعث مفسده و اختلافاتي بين اهالي آن محل شود، آيا مي توان آنها را به محل ديگري تبعيد كرد؟, هرگاه ماندن آنها در محل خود موجب فساد شود، مي توانآنها را به محل ديگري فرستاد.
 چنانچه شخصي بعد از عقد و قبل از عروسي زنا كند، آيا غير ازتازيانه، تبعيد و كوتاه كردن موهاي او نيز لازم است؟ در صورت مثبت بودن جواب، آيا تمكن از دخول و عدم تمكن در حكم تأثيري دارد؟, تراشيدن سر و تبعيد لازم است و تمكن از دخول شرط نيست، مگر اين كه زن مدّت طولاني به اجبار از شوهر جدا باشد.
 در خصوص اين روايت كه اگر دو مرد، يا يك زن و مرد، زير يك لحاف ديده شوند بايد تعزير شوند آيا صرف اين كار، دالّ بر سوء نيّت است و تعزير دارد، يا احراز سوء نيّت لازم است؟, احراز سوء نيّت نيز لازم است.
 چنانچه زني، مردي را با اسلحه يا به نحوي ديگر تهديد كند كه اگر با وي زنا نكند چنين و چنان مي كند و مرد واقعاً مكرَه واقع شود، آيا حكم مكرَه در اينجا نيز ثابت است؟, در فرض مسأله، حكم زناي به عنف كه اعدام است در مورد زن جاري نمي شود، فقط حد دارد (رجم يا جلد به اختلاف موارد).
 الف) اگر مرد زناكار، زانيه را كه باكره بوده و بر اثر زنا حامله شده است عقد كند، آيا حد ساقط مي شود يا رضايت اولياي دختر لازم است؟ب) اگر اولياي دختر راضي نشوند و او را براي زاني عقد نكنند، آيا شخص ديگري مي تواند دختر را بگيرد؟ و حدّ زنا در اين صورت چگونه است؟, الف) حد با عقد و يا رضايت اولياي دختر ساقط نمي شود ولي اين مسأله اگر نزد حاكمشرع از طريق اقرار (نه شهود) ثابت شده، مي تواند با ملاحظه مصالح او را عفو كند.ب) اشكالي ندارد و حكم حد همان است كه در بالا گفته شد و با اين كار ساقط نمي شود.
 لطفاً جواب مسائل زير را مرقوم بفرماييد:الف) آيا آوردن متّهم به زنا به دادگاه جهت اعتراف جايز است؟ب) در صوت جواز آيا جايز است قاضي مأذون به متّهم تفهيم كند كه جرم او چيست؟ج) در صورت جواز سؤال ب و اظهار قبولي متّهم آيا قبول اتّهام تفهيمي به عنوان اقرار محسوب مي شود يا اين كه بايد اقرار كند و تصريح به عمل، موضوعيّت دارد و در صورت اقرار واحد آيا تكرار سؤال به دفعات يا جلسات متعدّد لازم يا جايز است؟د) آيا سكوت متّهم كاشف از انكار اوست؟, الف) متّهم به زنا را نمي توان به دادگاه احضار كرد، مگر اين كه شهود قبلا بروند و شهادت بدهند، و يا زناي به عنف صورت گرفته باشد و مزني بها شكايت كند و يا متّهم مرتكب جرائم منكراتي ديگري مانند خلوت با اجنبيّه شده باشد كه به خاطر اين امور جلب شود.ب) از جواب سؤال بالا معلوم شد.ج) اقرار بايد صريح باشد و اصرار قاضي براي گرفتن اقرار وجهي ندارد.د) با سكوت چيزي ثابت نمي شود و انكار در اينجا لازم نيست بلكه اقرار اثر دارد.
 فردي در وطنش محصن يا محصنه است و به قصد زنا به شهر ديگري مسافرت مي كند كه بيش از مسافت شرعي است و در آن شهر- العياذ بالله- مرتكب زنا مي شود آيا حدّ زناي محصنه دارد؟, اگر از همسرش به مقدارقابل ملاحظه اي دور شده باشد و مصداق «يغدو و يروح» نباشد يعني همسرش عملا در اختيار او نيست، زناي محصنه محسوب نمي شود.
 در زنايي كه موجب رجم است اگر زاني پس از اقرار چهارگانه انكارنمود حدّ رجم ساقط است اوّل اين كه آيا اين حكم اختصاص به رجم دارد يا اين كه در مواردي كه زنا، موجب قتل است مانند زناي به عنف يا با محارم، هم جاري است و دوّم اين كه آيا حكم مذكور در لواط ايقابي هم جاري است؟, در اين گونه موارد حدّ اقل قاضي مي تواند عفو كند.
 اگر برادر بالغي با خواهر بالغ خود (نعوذ باللّه) زنا كند آيا هر دو محكوم به اعدامند؟ و نيز اگر برادري كه سنّش قانوني (18 سال) باشد با خواهر بالغ و يا نابالغ (كمتر از 18 سال) خود زنا كند آيا رضايت ولي و يا قيّم دختر از اعدام زاني مذكور جلوگيري مي كند؟, در صورتي كه زاني و زانيه به حد بلوغ شرعي رسيده باشند حكم درباره آنها جاري است خواه ولي راضي شود يا نشود، مشروط بر اين كه موضوع نزد حاكم شرع با دلايل كافي ثابت شود.
 آيا زنا با خواهر رضاعي و يا مادر زن از حيث كيفر همچون زنا با خواهر و مادر واقعي است؟, زنا با اين دو، حكم زناي با محارم نسبي را ندارد ولي مجازات اصل زنا ثابت است.
 آيا حرمت زنا ذاتي است و يا عرضي؟, اگر منظور از ذاتي بودن اين باشد كه زنا حرام است خواه آثار زيانباري داشته باشد و خواه نداشته باشد،جواب اين است كه آري حرمت زنا ذاتي است.
 آيا در لاطي احصان را شرط مي دانيد؟, در لواط فرقي ميان محصن و غير محصن نيست.
 آيا مي توان شخصي كه به اتهام لواط محكوم به يكي از مجازاتهاي معروف در فقه شده است را با چوبه دار يا اسلحه گرم اعدام كرد؟, تبديل نوع اعدام در صورت ايجاب مصلحت مانعي ندارد.
 كسي كه ديگري را متّهم به ارتداد و كفر مي كند و نمي تواند اين اتّهام را در محضر حاكم شرع اثبات نمايد، حكمش چيست؟الف) آيا چنين موردي را مي توان مصداق قذف دانست؟ب) در صورت منفي بودن پاسخ، با وي بايد به چه نحوي عمل كرد؟ج) چنانچه شخص مورد اتهام از حقّ خود صرف نظر كند، آيا حد يا تعزير چنين شخصي ساقط مي گردد؟, الف و ب) قذف تنها در دو مورد است: نسبت زنا يا لواط دادن، بقيّه نسبتهاي ناروا تعزير دارد.ج) ظاهر اين است كه حكم تعزير با گذشت صاحب حق جاري نمي شود، مگر اين كه حاكم شرع ملاحظه كند كه ترك تعزير در اين گونه موارد، منشأ مفاسد اجتماعي مي شود كه بر طبق عنوان ثانوي تعزير مي كند.
 در مورد زن 75 ساله اي حد قذف صادر شده است، ولي به گواهي پزشكي قانوني، زن بيمار است و شلّاق براي او خطرناك است، آيا مسأله ضغث يا صبر نمودن تا بهبودي ايشان در حدّ قذف هم مطرح است؟ و اگر بيماري هيچ گاه علاج نشود تكليف چيست؟, اگر خوف خطر در اجراي حد باشد بايد از آن خودداري شود و موكول به زمان رفع خطر گردد و اگر اميد بهبودي نيست بايد از ضغث استفادهكرد.
 شخص مسلماني به طور مكرّر و در حال عصبانيّت به رسول اكرم (صلي الله عليه و آله) و ائمّه معصومين (عليهم السلام) (نعوذ بالله) توهين مي كند در حالي كه به خيال خودش به حضرت أبو الفضل (سلام اللّه عليه) اعتقاد و علاقه دارد وظيفه همسر، فرزندان و بستگان او را بيان فرماييد؟, اگر حال او حال عادي باشد، از اسلام بيرون رفته است و همسرش بايد از او جدا بشود ولي اگر از حال طبيعي خارج شده و يا مشكوك است كه از حال طبيعي خارج شده يا نه، محكوم به اسلام است و در صورت اوّل اگر توبه كند و دوباره آن زن به عقد آن مرد درآيد عقدش صحيح است.
 مردي كه دشنام خواهر و مادر به زنش مي دهد و هميشه زبانش به غيبت ديگران عادت كرده چه حكمي دارد؟, دشنام دادن به ديگران در بعضي از موارد مجازات تعزير دارد و در بعضي از موارد حدّ قذف (80 تازيانه) كه به وسيله حاكم شرع انجام مي شود.
 آيا لعنت كردن شارب الخمر جايز است؟ حدّ آن چقدر است؟, لعنت كردن كسي كه علناً شراب مي خورد جايز است و حدّ آن هشتاد تازيانه مي باشد.
 آيا سارق بعد از قطع دستش مي تواند دست قطع شده را پيوند بزند؟, در باب قصاص از فقه، اين مسأله مشهور است كه اگر گوش قطع شده را به جاي اولش پيوند بزنند و پيوند بگيرد «مجني عليه» مي تواند آن را قطع كند تا همانند خودش شود و حديثي در اين زمينه از امام باقر (عليه السلام) نقل شده كه يا سند آن معتبر است و يا حدّ اقل «معمول به اصحاب» مي باشد، هر چند الغاي خصوصيت از آن و تسرّي به باب حدود مشكل است، ولي ظاهر ادلّه قطع يد سارق آن است كه پيوند زدن آن جايز نيست. به خصوص اين كه در روايت علل و عيون عن الرّضا (عليه السلام) آمده است كه: «و علّة قطع اليمين من السارق لانه تباشر الاشياء (غالباً) بيمينهو هي افضل اعضائه و أنفعها له فجعل قطعها نكالا و عبرۀ للخلق لئلا يبتغوا اخذ الاموال من غير حلّها و لانّه اكثر ما يباشر السرقه بيمينه، و اين معنا، با پيوند زدن سازش ندارد. در حديث ديگري آمده است: عن النّبي (صلي الله عليه و آله) انّه اتي بسارق فامر به فقطعت يده ثم علقت في رقبته» «1».
 پيوند زدن انگشتان قطع شده سارق به دست شخص ديگري كه فرضاً در كارخانه بريده شده چه حكمي دارد؟ بر فرض جواز آيا اجازه صاحب عضو براي اين كار لازم است؟, با اجازه صاحبعضو جايز است.
 استفاده از داروهاي بي حس كننده به هنگام اجراي حدّ سرقت چه حكمي دارد؟, اشكالي ندارد.
 در قانون مجازات اسلامي و بعضي از متون فقهي يكي از شرايطي كه براي اجراي حدّ سرقت به طور مطلق بيان شده اين است كه: «سارق پس از سرقت، مال را تحت يد مالك قرار نداده باشد» آيا شرط مذكور در تمام مراحل رسيدگي، حتّي پس از ثبوت جرم و انشاي رأي نيز جاري مي باشد؟ يا اختصاص به قبل از شكايت نزد حاكم دارد؟, بازگرداندن مال به مالك پس از ثبوت جرم و انشاي رأي، فايده اي ندارد و موجب سقوط حدّ نمي شود.
 اگر درب پاركينگ باز باشد آنجا حرز محسوب مي شود يا نه و اگر بسته باشد چگونه است؟, در صورت اوّل حرز نيست و در صورت دوّم كه درب پاركينگ بسته است حرز محسوب مي شود.(1). جواهر، جلد 41، صفحه 543 و سنن بيهقي، جلد 8، صفحه 275.
 آيا جسد انسان مال تلقي مي شود و خريدوفروش آن براي اهداف مشروع جايز است و آيا موضوع جرم براي عنوان سرقت واقع شود يا خير؟خصوصاً وقتي كه صدها سال از تاريخ مرگ، گذشته باشد و موضوع از جهت باستان شناسي و تاريخي حائز اهميّت باشد؟, خريدوفروش بدن ميّت مسلمان جايز نيست و مال محسوب نمي شود امّا بدن غير مسلمان براي اهداف مشروع مانند تشريح در مواردي كه مجاز است نيز خالي از اشكال نيست و در هر حال اجراي حدّ سرقت مشكل است.
 در مورد اجراي حدّ سارق، علاوه بر جميع شرايط، آيا تقاضاي قطع يد از طرف مالباخته نيز لازماست، و يا به مجرّد شكايت نزد قاضي با فرض وجود شرايط ديگر اجراي حدّ واجب مي شود؟, شكايت او كافي است و نياز به تقاضاي اجراي حد ندارد.
 چنانچه قبل از طرح شكايت از طرف مالباخته نزد قاضي، اموال مسروقه توسط اداره آگاهي از سارق اخذ و جهت تحويل به مال باخته نگهداري شود به نحوي كه هر موقع مال باخته تقاضا نمايد اموال به او تحويل مي گردد، ولي مال باخته با وجود علم به اين موضوع قبل از تحويل گرفتن اموال نزد قاضي شكايت مي كند آيا در اين صورت نيز اجراي حدّ سرقت واجب است؟, حدّ سارق در اينجا اجرا نمي شود، و از قبيل بازگشت مال به دست صاحب آن است.
 كسي كه مرتكب چهار فقره سرقت شده همه اينها به ثبوت رسيده است آيا براي تمامي اينها يك حد كافي است يا هر كدام حدّ جداگانه اي دارد؟, حدّ واحد براي همه آنها كافي است.
 با توجّه به اين كه نصاب حدّ سرقت يك ربع دينار شرعي است وموضوع درهم و دينار فعلا منتفي است، نصاب حدّ سرقت را چگونه به دست بياوريم؟ آيا مي توان پول رايج يا طلاي غير مسكوك را معيار قرار داد؟, بايد از اهل خبره سؤال كرد كه اگر دينار مسكوكي وجود داشته باشد چه اندازه قيمت دارد و قيمت يك ربع آن، نصاب حدّ سرقت خواهد بود و هرگاه سرانجام شك در مقدار حاصل شود بايد قدر متيقّن را حساب كرد.
 تقريباً سه سال پيش (بر اثر جهالت و به خاطر معاشرت با دوستان ناباب) مبادرت به سرقت چند شاخه مفتول از شهرداريو فروختن آنها كردم. اگر من بخواهم وجه آنها را بپردازم:الف) بايد به چه شخص يا سازماني بدهم؟ب) در اين مورد كه طرف مقابل من شهرداري است آيا حلاليّت طلبيدن و راضي كردن شخص خاصّي لازم است؟ج) در آن موقع قيمت هر كيلو مفتول مثلا چهل تومان بوده ولي امروز 120 تومان است بايد كدام مبلغ را بپردازم؟د) ما سه نفر بوديم (البتّه كل پول بين 2 نفرمان تقسيم شد) حال من بايد كلّ مبلغ مفتولها را بپردازم يا بايد مثلا وزن كلّ آنها را نصف كرده و پول نصف مفتولها را بدهم؟ه-) وزن تقريبي مفتولها درست به خاطرم نيست در اين مورد بايد چگونه وجه را بپردازم؟, شما مي توانيد مبلغ آن را به يكي از حسابهاي درآمدهاي مربوط به شهرداري در بانك واريز كنيد و لازم است مبلغ فعلي آن را بدهيد و اگر ديگران سهمي نپردازند شما در مقابل تمام مبلغ ضامن هستيد و با انجام اين كار حلاليّت طلبيدن لازم نيست، بايد به درگاه خدا توبه كنيد و در صورت شك نسبت به مقدار آن، احتياط كنيد.
 در فرض سؤال بالا و به همين صورت و با همان رفيق قبلي، مفتولهاي يك زمين شخصي را برديم (البتّه همان طور كه ذكر كردم يكي از دلايل اين اعمال قبيح، جواني بود و من خيلي دوست داشتم كه خودم را انسان زرنگي نشان بدهم) بازهم وزن آن مفتولها درست به خاطرم نيست و حتّي تعداد آنها را هم دقيق نمي دانم، چگونه بايد پول آن بنده خدا را بپردازم؟, از جواب بالا معلوم شد و طرز رساندن وجه آنبه صاحب مال يا از طريق پيدا كردن حساب بانكي يا فرستادن از طريق حواله بانكي به درب مغازه و يا منزل او به ضميمه نامه اي كه به طور سربسته نشان مي دهد شما فلان مبلغ را از اين جانب طلبكار بوده ايد، بدون اين كه امضا كنيد و يا طرق مطمئن ديگر و نسبت به مقدار آن احتياط كنيد و بيشتر بدهيد تا يقين به برائت ذمّه حاصل شود.
 عدّه اي از مسيحيان بعضي از كشورها، يا مستقيماً با مسلمانان در جنگ هستند و يا از نظر اقتصادي به كساني كه با مسلمانان در جنگ هستند كمك مي كنند، آيا احكام محارب بر آنها جاري مي شود و اساساً شرايط صدق محارب در اين زمان چيست؟, آنها جزء محاربند ولي اگر اجراي احكام محارب بر آنها موجب تشديد كينه و فساد مي شود بايد با آنها مدارا كرد.
 جاسوساني كه اطّلاعات نظامي يا غير نظامي كشور اسلامي را با علم و آگاهي، در اختيار دشمن مي گذارند و در اين رابطه گاهي در كشورهاي بيگانه آموزشهايي ديده اند و در مقابل آن مبلغي هم دريافت مي كنند و يا بدون پاداش اين كار را انجام مي دهند چه حكمي دارند، آيا محاربند؟, اطلاق عنوان محارب بر جاسوس مشكل است، زيرا در تعريف آناموري در فتاوا و روايات آمده است كه بر جاسوس تطبيق نمي كند ولي مواردي از جاسوسي پيدا مي شود كه از محاربه نيز شديدتر است. به طور كلّي جاسوسي را بايد مطابق محتواي آن تقسيم كرد هرگاه مربوط به اخباري بوده باشد كه پايه هاي احكام اسلامي يا حكومت اسلامي را متزلزل سازد و يا جانمسلمانان را به وسيله آن به خطر مي اندازد مسلّماً محكوم به اعدام است. همچنين اگر اخبار او سبب گسترش فساد در مقياس وسيعي گردد به طوري كه عنوان مفسد في الارض به معناي قطعي اش بر او صادق شود، نيز محكوم به اعدام است، ولي اگر در موضوعات كوچكتري باشد كه هيچ يك از مسائل فوق در آن نيست، مثل اين كه اطّلاعات غير مهم و خالي از خطر عمده، در اختيار بيگانگان بگذارد در اين صورت مشمول قانون تعزيرات است و مقدار تعزير تناسب با ميزان ضرر جاسوسي او خواهد داشت.
 اگر كسي با كوچكترين ناراحتي حرفهايي بزند كه از آن بوي ارتداد و خداي ناكرده اهانت به مقام خداوند متعال يا معصومين (عليهم السلام) مي آيد با توجّه به اين كه مي دانيم لحظه اي ديگر وضو مي گيرد و نماز مي خواند و ساير عبادات را بجا مي آورد، برخورد با اينگونه افراد به چه صورت بايد باشد؟, اگر از خود بي خود مي شود و كلمات كفرآميز مي گويد مرتد نمي شود و در غير اين صورت مرتد است.
 اگر شوهر مرتد شود و نه فقط به دين اعتقادي نداشته باشد بلكه عليه آن نيز صحبت كند، حكم زندگي كردن همسرش با او چيست، لازم به ذكر است كه امر به معروف و نهي از منكر نيز در او اثري نداشته است؟, همسرش بايد از او جدا شود و بر او حرام است و نيازي به طلاق ندارد.
 آيا توهين به قرآن و فحّاشي نمودن به آن (العياذ بالله) سبب ارتداد مي شود، تكليف كساني كه شاهد و ناظر اين مسأله هستند چيست؟, اگراز روي علم و عمد باشد مرتد مي شود و بر ديگران لازم است كه نهي از منكر كنند.
 اگر مسلماني معتقد به تحريف قرآن باشد، حكمش چيست و آيا اعتقاد به تحريف، انكار ضروري دين محسوب مي شود؟, نظر به اين كه افراد كمي از علماي مذاهب مختلف اسلامي قائل به تحريفند (هرچند محقّقان، هرگز تحريف را قبول نكرده اند) حكم ارتداد جاري نمي شود، امّا چنين كسي مرتكب اشتباه بزرگي شده است.
 اگر كسي معتقد باشد كه معاني قرآن، بر قلب مبارك پيامبر (صلي الله عليه و آله) نازل شده است و آن حضرت با اين كلمات آن معاني را بيان فرموده اند و كلمات فعلي صادر از ناحيه پيامبر (صلي الله عليه و آله) است نه خداوند، آيا اين اعتقاد موجب ارتداد مي شود و وظيفه ما در مقابل چنين شخصي چيست؟, اين عقيده خطا و اشتباه است و بايد او را ارشاد كرد ولي موجب كفر نمي شود.
 خارج كردن مني به وسيله استمنا در صورتي كه باقي ماندن آن در بدن ضرر داشته باشد چه حكمي دارد؟, در صورتي كه واقعا ضرورتي باشد حرام نيست.
 آيا استمنا با تخيّل امكان پذير است و در صورتي كه آبي از انسان خارج شود چه حكمي دارد؟, استمنا با تخيّل كاملا امكان پذير است ولي اگر آب مشكوكي خارج شود كه علامات مني را ندارد يا فقط بعضي از علايم را دارد مني محسوب نمي شود.
 با توجّه به اين كه طبيعتاً زن احساساتي تر است زودتر تحت تأثير وسوسه هاي شيطاني قرار مي گيرد آيا كيفر خطاهايش با مردان تفاوت مي كند؟, در مسائل تعزيراتمسئوليت هركس در برابر اعمالش رابطه اي با ميزان تأثيرپذيري از عوامل مختلف و ميزان جرم او دارد.
 اگر كسي حافظ كل و يا قسمتي از قرآن باشد و جرمي مرتكب شود كه موجب حد است، آيا حفظ قرآن سبب تخفيف و يا گذشت از حد مي شود؟, اگر اثبات عمل از طريق اقرار باشد، حاكم شرع مي تواند مجازات او را تخفيف دهد و يا صرف نظر كند و اگر از طريق بيّنه باشد، حكم مجازات به قوّت خود باقي است.
 آيا مرتكب زناي محصنه و لواط، مي تواند خود را به قتل برساند؟, اجراي حد، بايد به وسيله حاكم شرع باشد و لزومي ندارد مرتكب گناه خود را به حاكم شرع معرفي كند، بلكه مي تواند فوراً توبه كند و با اعمال صالحه، گذشته خود را جبران كند و خود را از اجراي حدّ شرعي معاف سازد.
 اگر انسان مجبور شود براي نجات از زنا استمنا كند، آيا اين عمل جايز است؟, راه نجات از گناه، گناه ديگر نيست. بايد به فكر ازدواج باشد و يا از طريق روزه و ورزش و مانند آن خود را از گناه بازدارد و به گناه ديگري پناه نبرد.
 آيا طفل متولّد از زنا، حكم فرزند شرعي را دارد؟, طفل متولّد از زنا، از نظر حضانت و وجوب انفاق و مانند آنها (جز در مواردي كه دليل قائم بر استثنا آن شده است مانند مسأله ارث) حكم فرزند شرعيرا دارد، بنابراين ولد الزّنا تمام احكام محرميّت و وجوب نگهداري و تربيت را دارد فقط ارث نمي برد.
 اصل اوّليه در حدود چيست؟ ودر موارد شك در سقوط حد چه بايد كرد؟, اصل اوّليه در تمام حدود پس از ثبوت، عدم سقوط است. منظور از اصل در اينجا اطلاقات ادلّه است كه مي گويد فلان حدّ بايد جاري شود اعم از اين كه طرف انكار بكند يا نكند، فرار كند يا نكند، البتّه مقتضاي استصحاب نيز بقاي حدّ است (هرگاه استصحاب را در شبهات حكميّه جاري بدانيم) بنابراين تا دليلي قائم نشود بر اين كه حدّ ساقط مي شود، بايد آن را جاري كرد. در نتيجه در تمام مواردي كه علم قاضي حجت است، حدود بايد جاري گردد زيرا دليل سقوط حدّ به هنگام عفو امام يا انكار بعد از اقرار يا فرار بعد از اقرار، شامل محلّ بحث نمي شود، مگر سرچشمه علم حاكم اقرارات غير صريح و يا اخذ به لوازم اقرار و مانند آن بوده باشد كه اجراي حدود در چنين مواردي بعد از انكار يا فرار يا عفو حاكم مشكل است و لااقل مشمول «تدرأ الحدود بالشبهات» است.
 آيا مجرمين غير مسلمان طبق احكام اسلام مجازات مي شوند يا طبق مذهب خودشان؟ و در صورت دوّم مجري آن قاضي مسلمان است يا قاضي خودشان؟, آنچه از آيه شريفه 42 سوره مائده استفاده مي شود و فتاواي فقهاي ما در ابواب حدود و جهاد مؤيّد آن است و روايات متعدّدي نيز بر آن دلالت دارد اين است كه: قاضي مسلمان راهي جز اين دو ندارد كه اگر آنها درخواست كنند، طبق حكم اسلام با آنها رفتار شود يا آنها را ارجاع به قاضي خودشان بدهند تا به حكم خودشان داوري كند، امّا اين كه قاضي مسلمان طبق احكام مذهبآنان كه به اعتقاد ما مذهب تحريف يافته و منسوخ است قضاوت كند و بر آن صحّه بگذاردچنين چيزي نه از ادلّه استفاده مي شود و نه از فتاواي بزرگان. تنها راهي كه براي پرهيز از آنچه در بالا مطرح فرموديد وجود دارد اين است كه قاضي صالحي از خودشان زير نظر حكومت اسلامي طبق احكام آنها داوري كند و براي رعايت دقّت و اقامه قسط قبلا احكام مذهب آنان با استفاده از كارشناسان، تصويب و ضمن مواردي (در احوال شخصيّه) تنظيم كنند تا هيچ گونه سوء استفاده اي نشود.
 اگر اموري مانند نظريّه پزشك در يك مسأله پزشكي، نوار ضبط صوت، فيلمها و عكسها و تصاوير، نوشته ها و اسناد عادّي و رسمي، براي قاضي در قضيّه اي ايجاد علم نمايد، آيا قاضي مي تواند آنها را مستند حكم خود قرار دهد؟ به عبارت ديگر آيا مستند حكم قاضي منحصر به اموري مانند بيّنه، يمين و اقرار است كه در شرع مذكور است يا هر آنچه كه باعث ايجاد علم براي قاضي شود مي تواند مستند حكم قاضي قرار گيرد؟, اسناد و نوشته هاي معتبر عقلايي چنان كه در بالا گفته شد، حجّت شرعيّه است؛ ولي نوار و فيلم و مانند آن دليلي بر اعتبارش نيست و حجيّت علم قاضي تنها در صورتي است كه از مبادي حسّيّه، مانند مشاهده يا قريب به حسّ، مانند داستانهايي كه از حضرت علي (عليه السلام) درباره نزاع غلام و آقا و نزاع دو زن (درباره فرزند) روايت شده، حاصل شود. شرح بيشتر در اين باره را در بحث علم قاضي گفته ايم.
 در صورتي كه حدّي بر شخصمريضي واجب شود آيا مي توان هشتاد چوب نازك در كنار هم گذاشت و با آن يك ضربه بر بدن آن مريض زد؟ در صورتي كه پاسخ مثبت باشد آيا تعزير هم همين حكم را دارد؟ با توجه به اين مقدمه حكم مسألۀ زير را بيان فرماييد: زني در زمان مجرد بودن كاري كرده كه حكمش تعزير بوده و اكنون پس از ازدواج در حالي كه در دوران حمل به سر مي برد و شوهرش نيز از اين كار او مطّلع نبوده، جرم او ثابت شده است، با توجه به اين كه اين زن در حال حاضر مريض است و هم دوران حمل را سپري مي كند و هم اين كه اگر تعزير شود شوهر وي مطّلع گشته و ممكن است وي را طلاق دهد يا مفاسد ديگري ايجاد مي شود، آيا در چنين مواردي مثلا مي توان سي تركه نازك كنار هم گذاشت و به عنوان تعزير با آن يك ضربه بر بدن او وارد كرد؟, در مورد بيمار مي توان به تعداد حد، چوبه روي هم گذارد و بر بدن او زد و در مورد زن حامل بايد بعد از وضع حمل اجراي حد شود. امّا در مورد تعزير مي توان به يك يا چند شلّاق هم قناعت كرد و تعزير منحصر به شلّاق نيست و مي توان در اين گونه موارد به وسيله توبيخ يا نصيحت به شرط اين كه اميد اثر در آن باشد قناعت كرد.
 بعضي از مرتكبين اعمالي كه حدّ شرعي يا تعزير دارند، وقتي متوجّه ثبوت جرم خود مي شوند، شروع به گريه و زاري و اظهار ندامت مي كنند، آيا صرف اين ندامت كافي است يامنوط بر انجام اعمال نيك و ترك عملي گناه ارتكابي است لطفاً توضيح دهيد؟, در صورتي كه ندامت در محكمه قاضي باشد تأثير ندارد، مگر در موارد اقرار كه قاضي مي تواند، عفو كند و اگر قبل از آن باشد در «حقوق الله» باعث سقوط حد است.
 با توجّه به وضع كنوني افغانستان، چه كساني عهده دار اجراي احكام و حدود الهي هستند؟, هر مجتهد عادلي كه در آن منطقه است مي تواند اقدام كند و در صورت نبودن مجتهد، علما عادل كه نمايندگي از طرف مجتهد جامع الشرايط داشته باشند مي توانند مجري حدود شوند.
